,timestamp,close
491,2024-02-17 08:25:00,82.05
492,2024-02-17 08:30:00,82.05
493,2024-02-17 08:35:00,82.05
494,2024-02-17 08:40:00,82.05
495,2024-02-17 08:45:00,82.05
496,2024-02-17 08:50:00,82.05
497,2024-02-17 08:55:00,82.05
498,2024-02-17 09:00:00,82.05
499,2024-02-17 09:05:00,82.05
500,2024-02-17 09:10:00,82.05
501,2024-02-17 09:15:00,82.05
502,2024-02-17 09:20:00,82.05
503,2024-02-17 09:25:00,82.05
504,2024-02-17 09:30:00,82.05
505,2024-02-17 09:35:00,82.05
506,2024-02-17 09:40:00,82.05
507,2024-02-17 09:45:00,82.05
508,2024-02-17 09:50:00,82.05
509,2024-02-17 09:55:00,82.05
510,2024-02-17 10:00:00,82.05
511,2024-02-17 10:05:00,82.05
512,2024-02-17 10:10:00,82.05
513,2024-02-17 10:15:00,82.05
514,2024-02-17 10:20:00,82.05
515,2024-02-17 10:25:00,82.05
516,2024-02-17 10:30:00,82.05
517,2024-02-17 10:35:00,82.05
518,2024-02-17 10:40:00,82.05
519,2024-02-17 10:45:00,82.05
520,2024-02-17 10:50:00,82.05
521,2024-02-17 10:55:00,82.05
522,2024-02-17 11:00:00,82.05
523,2024-02-17 11:05:00,82.05
524,2024-02-17 11:10:00,82.05
525,2024-02-17 11:15:00,82.05
526,2024-02-17 11:20:00,82.05
527,2024-02-17 11:25:00,82.05
528,2024-02-17 11:30:00,82.05
529,2024-02-17 11:35:00,82.05
530,2024-02-17 11:40:00,82.05
531,2024-02-17 11:45:00,82.05
532,2024-02-17 11:50:00,82.05
533,2024-02-17 11:55:00,82.05
534,2024-02-17 12:00:00,82.05
535,2024-02-17 12:05:00,82.05
536,2024-02-17 12:10:00,82.05
537,2024-02-17 12:15:00,82.05
538,2024-02-17 12:20:00,82.05
539,2024-02-17 12:25:00,82.05
540,2024-02-17 12:30:00,82.05
541,2024-02-17 12:35:00,82.05
542,2024-02-17 12:40:00,82.05
543,2024-02-17 12:45:00,82.05
544,2024-02-17 12:50:00,82.05
545,2024-02-17 12:55:00,82.05
546,2024-02-17 13:00:00,82.05
547,2024-02-17 13:05:00,82.05
548,2024-02-17 13:10:00,82.05
549,2024-02-17 13:15:00,82.05
550,2024-02-17 13:20:00,82.05
551,2024-02-17 13:25:00,82.05
552,2024-02-17 13:30:00,82.05
553,2024-02-17 13:35:00,82.05
554,2024-02-17 13:40:00,82.05
555,2024-02-17 13:45:00,82.05
556,2024-02-17 13:50:00,82.05
557,2024-02-17 13:55:00,82.05
558,2024-02-17 14:00:00,82.05
559,2024-02-17 14:05:00,82.05
560,2024-02-17 14:10:00,82.05
561,2024-02-17 14:15:00,82.05
562,2024-02-17 14:20:00,82.05
563,2024-02-17 14:25:00,82.05
564,2024-02-17 14:30:00,82.05
565,2024-02-17 14:35:00,82.05
566,2024-02-17 14:40:00,82.05
567,2024-02-17 14:45:00,82.05
568,2024-02-17 14:50:00,82.05
569,2024-02-17 14:55:00,82.05
570,2024-02-17 15:00:00,82.05
571,2024-02-17 15:05:00,82.05
572,2024-02-17 15:10:00,82.05
573,2024-02-17 15:15:00,82.05
574,2024-02-17 15:20:00,82.05
575,2024-02-17 15:25:00,82.05
576,2024-02-17 15:30:00,82.05
577,2024-02-17 15:35:00,82.05
578,2024-02-17 15:40:00,82.05
579,2024-02-17 15:45:00,82.05
580,2024-02-17 15:50:00,82.05
581,2024-02-17 15:55:00,82.05
582,2024-02-17 16:00:00,82.05
583,2024-02-17 16:05:00,82.05
584,2024-02-17 16:10:00,82.05
585,2024-02-17 16:15:00,82.05
586,2024-02-17 16:20:00,82.05
587,2024-02-17 16:25:00,82.05
588,2024-02-17 16:30:00,82.05
589,2024-02-17 16:35:00,82.05
590,2024-02-17 16:40:00,82.05
591,2024-02-17 16:45:00,82.05
592,2024-02-17 16:50:00,82.05
593,2024-02-17 16:55:00,82.05
594,2024-02-17 17:00:00,82.05
595,2024-02-17 17:05:00,82.05
596,2024-02-17 17:10:00,82.05
597,2024-02-17 17:15:00,82.05
598,2024-02-17 17:20:00,82.05
599,2024-02-17 17:25:00,82.05
600,2024-02-17 17:30:00,82.05
601,2024-02-17 17:35:00,82.05
602,2024-02-17 17:40:00,82.05
603,2024-02-17 17:45:00,82.05
604,2024-02-17 17:50:00,82.05
605,2024-02-17 17:55:00,82.05
606,2024-02-17 18:00:00,82.05
607,2024-02-17 18:05:00,82.05
608,2024-02-17 18:10:00,82.05
609,2024-02-17 18:15:00,82.05
610,2024-02-17 18:20:00,82.05
611,2024-02-17 18:25:00,82.05
612,2024-02-17 18:30:00,82.05
613,2024-02-17 18:35:00,82.05
614,2024-02-17 18:40:00,82.05
615,2024-02-17 18:45:00,82.05
616,2024-02-17 18:50:00,82.05
617,2024-02-17 18:55:00,82.05
618,2024-02-17 19:00:00,82.05
619,2024-02-17 19:05:00,82.05
620,2024-02-17 19:10:00,82.05
621,2024-02-17 19:15:00,82.05
622,2024-02-17 19:20:00,82.05
623,2024-02-17 19:25:00,82.05
624,2024-02-17 19:30:00,82.05
625,2024-02-17 19:35:00,82.05
626,2024-02-17 19:40:00,82.05
627,2024-02-17 19:45:00,82.05
628,2024-02-17 19:50:00,82.05
629,2024-02-17 19:55:00,82.05
630,2024-02-17 20:00:00,82.05
631,2024-02-17 20:05:00,82.05
632,2024-02-17 20:10:00,82.05
633,2024-02-17 20:15:00,82.05
634,2024-02-17 20:20:00,82.05
635,2024-02-17 20:25:00,82.05
636,2024-02-17 20:30:00,82.05
637,2024-02-17 20:35:00,82.05
638,2024-02-17 20:40:00,82.05
639,2024-02-17 20:45:00,82.05
640,2024-02-17 20:50:00,82.05
641,2024-02-17 20:55:00,82.05
642,2024-02-17 21:00:00,82.05
643,2024-02-17 21:05:00,82.05
644,2024-02-17 21:10:00,82.05
645,2024-02-17 21:15:00,82.05
646,2024-02-17 21:20:00,82.05
647,2024-02-17 21:25:00,82.05
648,2024-02-17 21:30:00,82.05
649,2024-02-17 21:35:00,82.05
650,2024-02-17 21:40:00,82.05
651,2024-02-17 21:45:00,82.05
652,2024-02-17 21:50:00,82.05
653,2024-02-17 21:55:00,82.05
654,2024-02-17 22:00:00,82.05
655,2024-02-17 22:05:00,82.05
656,2024-02-17 22:10:00,82.05
657,2024-02-17 22:15:00,82.05
658,2024-02-17 22:20:00,82.05
659,2024-02-17 22:25:00,82.05
660,2024-02-17 22:30:00,82.05
661,2024-02-17 22:35:00,82.05
662,2024-02-17 22:40:00,82.05
663,2024-02-17 22:45:00,82.05
664,2024-02-17 22:50:00,82.05
665,2024-02-17 22:55:00,82.05
666,2024-02-17 23:00:00,82.05
667,2024-02-17 23:05:00,82.05
668,2024-02-17 23:10:00,82.05
669,2024-02-17 23:15:00,82.05
670,2024-02-17 23:20:00,82.05
671,2024-02-17 23:25:00,82.05
672,2024-02-17 23:30:00,82.05
673,2024-02-17 23:35:00,82.05
674,2024-02-17 23:40:00,82.05
675,2024-02-17 23:45:00,82.05
676,2024-02-17 23:50:00,82.05
677,2024-02-17 23:55:00,82.05
678,2024-02-18 00:00:00,82.05
679,2024-02-18 00:05:00,82.05
680,2024-02-18 00:10:00,82.05
681,2024-02-18 00:15:00,82.05
682,2024-02-18 00:20:00,82.05
683,2024-02-18 00:25:00,82.05
684,2024-02-18 00:30:00,82.05
685,2024-02-18 00:35:00,82.05
686,2024-02-18 00:40:00,82.05
687,2024-02-18 00:45:00,82.05
688,2024-02-18 00:50:00,82.05
689,2024-02-18 00:55:00,82.05
690,2024-02-18 01:00:00,82.05
691,2024-02-18 01:05:00,82.05
692,2024-02-18 01:10:00,82.05
693,2024-02-18 01:15:00,82.05
694,2024-02-18 01:20:00,82.05
695,2024-02-18 01:25:00,82.05
696,2024-02-18 01:30:00,82.05
697,2024-02-18 01:35:00,82.05
698,2024-02-18 01:40:00,82.05
699,2024-02-18 01:45:00,82.05
700,2024-02-18 01:50:00,82.05
701,2024-02-18 01:55:00,82.05
702,2024-02-18 02:00:00,82.05
703,2024-02-18 02:05:00,82.05
704,2024-02-18 02:10:00,82.05
705,2024-02-18 02:15:00,82.05
706,2024-02-18 02:20:00,82.05
707,2024-02-18 02:25:00,82.05
708,2024-02-18 02:30:00,82.05
709,2024-02-18 02:35:00,82.05
710,2024-02-18 02:40:00,82.05
711,2024-02-18 02:45:00,82.05
712,2024-02-18 02:50:00,82.05
713,2024-02-18 02:55:00,82.05
714,2024-02-18 03:00:00,82.05
715,2024-02-18 03:05:00,82.05
716,2024-02-18 03:10:00,82.05
717,2024-02-18 03:15:00,82.05
718,2024-02-18 03:20:00,82.05
719,2024-02-18 03:25:00,82.05
720,2024-02-18 03:30:00,82.05
721,2024-02-18 03:35:00,82.05
722,2024-02-18 03:40:00,82.05
723,2024-02-18 03:45:00,82.05
724,2024-02-18 03:50:00,82.05
725,2024-02-18 03:55:00,82.05
726,2024-02-18 04:00:00,82.05
727,2024-02-18 04:05:00,82.05
728,2024-02-18 04:10:00,82.05
729,2024-02-18 04:15:00,82.05
730,2024-02-18 04:20:00,82.05
731,2024-02-18 04:25:00,82.05
732,2024-02-18 04:30:00,82.05
733,2024-02-18 04:35:00,82.05
734,2024-02-18 04:40:00,82.05
