Date,Rank,Symbol,DailyRet%,Gap%,DayRange%,Close,Volume
2026-06-15,18,MASFIN,5.38,3.84,4.26,311.55,109848
2026-06-15,19,ABSLAMC,5.29,1.91,6.04,1155.0,1016619
2026-06-15,20,TRENT,5.29,1.28,5.56,2901.7,2226677
2026-06-15,21,IFCI,5.24,3.67,7.8,89.0,69828097
2026-06-15,22,NIACL,5.19,1.51,6.36,160.52,2155109
2026-06-15,23,FINEORG,5.14,0.51,4.81,4974.0,36745
2026-06-15,24,PAYTM,5.13,2.04,5.13,1120.7,2444199
2026-06-15,25,HFCL,5.0,5.0,0.0,180.45,7165508
2026-06-15,26,EDELWEISS,4.78,3.16,2.73,114.67,5468948
2026-06-15,27,NAM-INDIA,4.77,0.92,4.69,1142.0,1546090
2026-06-15,28,DLF,4.71,2.25,3.74,615.5,9271978
2026-06-15,29,MRPL,4.71,1.98,4.42,169.1,14406816
2026-06-15,30,SHK,4.68,1.17,5.11,134.51,893227
2026-06-15,31,TATACAP,4.68,0.89,4.14,341.35,4619725
2026-06-15,32,EIHOTEL,4.66,1.62,4.83,310.0,330420
2026-06-15,33,EICHERMOT,4.64,0.86,4.99,7639.0,782218
2026-06-15,34,PCBL,4.57,3.0,4.34,303.3,3109634
2026-06-15,35,TVSMOTOR,4.52,1.42,4.49,3464.9,1917403
2026-06-15,36,PETRONET,4.52,2.15,3.91,287.0,4727686
2026-06-15,37,SANOFI,4.43,2.25,4.09,3255.0,51925
2026-06-15,38,GODREJPROP,4.42,1.94,4.26,1769.0,1089328
2026-06-15,39,ENDURANCE,4.41,1.59,4.67,2618.7,93746
2026-06-15,40,APOLLOTYRE,4.41,2.66,2.7,414.3,2407294
2026-06-16,1,SONATSOFTW,19.92,0.46,19.46,312.4,29029736
2026-06-16,2,MMTC,7.99,0.0,11.77,75.59,69828097
2026-06-16,3,WABAG,7.8,0.72,8.53,1756.0,2868241
2026-06-16,4,SHK,7.13,-0.14,7.56,144.1,860547
2026-06-16,5,VARROC,6.97,0.18,7.21,622.55,512916
2026-06-16,6,KALPATARU,5.62,0.25,7.47,338.0,711940
2026-06-16,7,GNFC,5.56,1.13,5.64,537.5,1568468
2026-06-16,8,BRIGADE,5.1,0.36,5.61,542.25,1529296
2026-06-16,9,EDELWEISS,5.08,0.29,7.41,120.5,11679235
2026-06-16,10,HFCL,5.0,1.97,4.42,189.47,31659936
2026-06-16,11,JAICORPLTD,4.79,-0.13,7.12,119.2,2884420
2026-06-16,12,SUNTECK,4.5,-0.58,5.55,313.5,658368
2026-06-16,13,COFORGE,4.49,1.14,4.51,1466.9,4069644
2026-06-16,14,SPARC,4.37,1.16,4.61,239.0,3175898
2026-06-16,15,MGL,4.31,0.88,4.07,1186.0,519719
2026-06-16,16,SHILPAMED,4.22,0.44,6.46,555.0,1064310
2026-06-16,17,SUZLON,3.93,0.68,9.58,57.93,69828097
2026-06-16,18,GLAXO,3.88,0.57,3.91,2197.1,198923
2026-06-16,19,KOLTEPATIL,3.76,0.64,3.8,373.65,44052
2026-06-16,20,SBICARD,3.7,0.33,4.14,622.0,1956065
2026-06-16,21,BALMLAWRIE,3.63,0.63,3.13,182.7,376768
2026-06-16,22,JISLJALEQS,3.62,0.82,5.87,32.66,4563218
2026-06-16,23,PRESTIGE,3.59,0.73,4.55,1520.0,1395880
2026-06-16,24,NETWORK18,3.38,1.08,5.59,33.65,14704016
2026-06-16,25,BLISSGVS,3.38,0.02,7.27,454.85,1203689
2026-06-16,26,HSCL,3.37,0.67,4.73,690.0,12019000
2026-06-16,27,CHAMBLFERT,3.35,0.81,4.97,490.9,4192656
2026-06-16,28,COROMANDEL,3.33,0.66,5.06,2048.0,567915
2026-06-16,29,ZENSARTECH,3.26,1.13,3.52,464.55,806540
2026-06-16,30,JAMNAAUTO,3.17,0.2,3.45,128.7,3778688
2026-06-16,31,TIMKEN,3.08,0.48,3.96,3631.4,177759
2026-06-16,32,SCHAEFFLER,3.06,-0.39,4.53,4175.0,104752
2026-06-16,33,RELAXO,3.05,0.39,3.61,352.65,184312
2026-06-16,34,KEC,3.05,0.7,3.76,527.0,1934792
2026-06-16,35,BANDHANBNK,3.04,1.3,5.05,216.75,14701361
2026-06-16,36,AWL,2.96,0.39,3.84,196.9,5454608
2026-06-16,37,CUB,2.91,-0.73,4.52,205.1,3471881
2026-06-16,38,ICICIGI,2.86,-0.32,3.33,1789.7,388803
2026-06-16,39,INDOSTAR,2.86,0.12,3.33,249.95,86350
2026-06-16,40,ECLERX,2.86,0.71,3.06,1440.0,177890
2026-06-17,1,IDBI,16.08,0.26,19.34,89.6,69828097
2026-06-17,2,CARBORUNIV,7.19,0.8,6.58,1133.0,543048
2026-06-17,3,ASTRAMICRO,7.16,-0.26,7.97,1590.2,2690567
2026-06-17,4,BDL,6.23,0.12,6.58,1312.0,2452065
2026-06-17,5,FINCABLES,5.7,0.18,7.93,1118.3,894954
2026-06-17,6,COCHINSHIP,5.53,0.0,5.79,1512.0,2335024
2026-06-17,7,DIXON,4.9,0.69,4.6,12840.0,1677614
2026-06-17,8,WOCKPHARMA,4.9,-0.57,7.06,2020.4,2882636
2026-06-17,9,BLISSGVS,4.86,0.25,5.28,476.95,1947548
2026-06-17,10,ENGINERSIN,4.72,0.26,4.79,243.9,6849663
2026-06-17,11,JINDALSAW,4.65,0.79,6.04,259.0,2828270
2026-06-17,12,VMART,4.65,-0.27,5.74,768.0,609844
2026-06-17,13,KEI,4.64,0.72,4.87,5641.0,440434
2026-06-17,14,KIRLOSENG,4.54,-0.34,5.1,2008.8,368231
2026-06-17,15,SAFARI,4.43,0.87,5.49,1672.0,142660
2026-06-17,16,BLUESTARCO,4.37,0.55,4.73,1696.0,1266060
2026-06-17,17,BRIGADE,4.2,3.22,7.54,565.0,7396270
2026-06-17,18,CROMPTON,4.15,0.38,4.11,276.0,3787087
2026-06-17,19,NIACL,4.05,-0.06,4.78,168.4,2000169
2026-06-17,20,GNFC,4.0,0.24,4.73,559.0,1626036
2026-06-17,21,AAVAS,3.95,0.0,4.36,1455.2,202249
2026-06-17,22,GULFOILLUB,3.71,-0.33,4.44,1035.0,124456
2026-06-17,23,NYKAA,3.69,0.57,3.38,282.15,9390972
2026-06-17,24,SHILPAMED,3.6,0.32,4.48,575.0,1312854
2026-06-17,25,NBCC,3.57,0.27,4.01,113.01,27684104
2026-06-17,26,EIHOTEL,3.51,0.39,3.76,315.4,170339
2026-06-17,27,RELAXO,3.35,0.67,5.08,364.45,573080
2026-06-17,28,POLYCAB,3.33,0.0,4.04,9920.0,590254
2026-06-17,29,APOLLOTYRE,3.24,2.01,5.47,429.1,6340223
2026-06-17,30,TEJASNET,3.21,0.04,4.44,602.0,8239060
2026-06-17,31,NUVOCO,3.16,0.9,4.19,320.0,575095
2026-06-17,32,RUPA,2.86,0.75,6.23,156.71,317065
2026-06-17,33,SYMPHONY,2.86,-0.08,3.12,693.3,105117
2026-06-17,34,THOMASCOOK,2.81,0.36,5.16,111.55,3522629
2026-06-17,35,INDIANB,2.68,0.59,2.91,875.9,2130883
2026-06-17,36,ICICIPRULI,2.64,0.73,3.05,502.95,2427530
2026-06-17,37,JSL,2.54,0.05,3.46,727.55,698949
2026-06-17,38,JKCEMENT,2.52,-0.16,4.43,5444.0,213370
2026-06-17,39,ERIS,2.52,0.58,2.75,1410.7,44661
2026-06-17,40,MAHABANK,2.45,0.07,4.39,90.35,26594426
2026-06-18,1,BATAINDIA,16.59,0.82,18.76,790.95,12202689
2026-06-18,2,KPRMILL,13.77,1.56,15.44,1188.9,5583413
2026-06-18,3,REDINGTON,8.84,1.7,9.57,271.0,41876780
2026-06-18,4,GALAXYSURF,7.79,-0.71,11.68,1916.1,159909
2026-06-18,5,NIACL,7.03,-0.24,12.33,180.24,69828097
2026-06-18,6,HIMATSEIDE,6.61,1.35,7.01,84.2,7028780
2026-06-18,7,BIRLACORPN,6.5,0.99,7.04,1049.0,246399
2026-06-18,8,ABSLAMC,6.37,-0.03,6.5,1169.0,541008
2026-06-18,9,VTL,6.06,0.97,5.74,663.9,1411638
2026-06-18,10,NYKAA,5.62,0.11,7.78,298.0,36091212
2026-06-18,11,KNRCON,5.61,-0.01,7.4,139.25,7086125
2026-06-18,12,HFCL,5.57,4.25,2.68,199.63,25374392
2026-06-18,13,GPTINFRA,5.54,-0.26,6.27,122.8,518078
2026-06-18,14,GRANULES,5.44,0.0,5.97,783.0,1612215
2026-06-18,15,GODREJIND,5.34,-0.32,7.74,1114.0,510092
2026-06-18,16,ATGL,4.98,0.21,7.06,738.0,5118728
2026-06-18,17,CDSL,4.79,0.13,8.36,1351.9,9891408
2026-06-18,18,THOMASCOOK,4.78,-0.26,5.86,116.88,3867202
2026-06-18,19,NLCINDIA,4.76,0.29,4.79,325.9,9045490
2026-06-18,20,ASTRAMICRO,4.74,-0.01,7.48,1665.5,3298878
2026-06-18,21,CARBORUNIV,4.59,0.44,11.64,1185.0,2068086
2026-06-18,22,ALEMBICLTD,3.58,1.58,4.13,93.75,837312
2026-06-18,23,MAHSEAMLES,3.35,0.39,4.08,633.0,134980
2026-06-18,24,HONAUT,3.3,1.82,2.74,37275.0,6101
2026-06-18,25,MFSL,3.29,0.11,3.94,1686.9,1060792
2026-06-18,26,BAJAJCON,3.25,0.25,4.31,621.05,755595
2026-06-18,27,WABAG,3.22,0.08,3.7,1826.0,773730
2026-06-18,28,ENGINERSIN,3.22,0.75,5.7,251.75,10736162
2026-06-18,29,RADICO,3.22,0.95,4.73,3675.5,1198148
2026-06-18,30,LINDEINDIA,3.11,0.35,4.7,7264.0,56572
2026-06-18,31,FINEORG,3.1,-1.75,5.13,5181.0,17707
2026-06-18,32,TATAINVEST,3.1,0.42,4.73,694.9,1196715
2026-06-18,33,LEMONTREE,3.1,1.01,3.41,111.86,6080384
2026-06-18,34,FINCABLES,3.04,0.38,5.04,1152.3,986540
2026-06-18,35,GLAXO,3.04,0.36,4.02,2258.6,225125
2026-06-18,36,WHIRLPOOL,2.97,-0.08,4.05,814.0,237055
2026-06-18,37,DEEPAKNTR,2.94,0.27,3.68,1662.5,202853
2026-06-18,38,ASTERDM,2.93,0.13,3.22,789.5,353335
2026-06-18,39,MASFIN,2.88,0.63,2.56,321.0,145227
2026-06-18,40,VMART,2.86,-0.13,4.65,790.0,372760
2026-06-19,1,NIACL,11.46,-0.13,15.09,200.9,69828097
2026-06-19,2,WABAG,9.59,1.41,8.75,2001.2,2875574
2026-06-19,3,CAPLIPOINT,7.46,-0.27,9.26,2528.0,402291
2026-06-19,4,TEJASNET,5.73,-0.42,8.12,635.0,17323644
2026-06-19,5,CARBORUNIV,5.23,-0.73,11.02,1247.0,2166505
2026-06-19,6,JISLJALEQS,5.16,-0.03,8.44,34.87,12505519
2026-06-19,7,CERA,5.13,0.4,5.87,6450.5,53976
2026-06-19,8,HFCL,5.0,3.69,2.81,209.61,23738076
2026-06-19,9,BDL,4.72,-0.06,5.64,1372.0,3484415
2026-06-19,10,PNCINFRA,4.56,-0.56,6.41,226.9,2502910
2026-06-19,11,IFCI,4.24,0.42,6.4,85.95,69828097
2026-06-19,12,AIAENG,4.1,0.13,5.47,4700.0,184346
2026-06-19,13,CARERATING,4.08,0.23,7.36,1711.1,79483
2026-06-19,14,GLAXO,3.83,0.06,4.98,2345.0,251484
2026-06-19,15,PGHH,3.76,0.23,4.53,9353.0,47259
2026-06-19,16,GICRE,3.61,0.38,4.52,370.0,8521995
2026-06-19,17,REDINGTON,3.61,-0.37,8.09,280.78,22286120
2026-06-19,18,NAVINFLUOR,3.42,0.62,3.76,7549.5,219454
2026-06-19,19,GREAVESCOT,3.28,-0.01,5.67,198.3,2763837
2026-06-19,20,DBL,3.22,0.25,4.53,442.0,187103
2026-06-19,21,SUVEN,3.12,-0.56,6.57,267.6,1457645
2026-06-19,22,LINDEINDIA,3.11,0.11,6.15,7490.0,48423
2026-06-19,23,TIMKEN,3.11,-0.42,4.41,3712.0,162253
2026-06-19,24,IPCALAB,2.94,0.4,4.31,1590.2,262029
2026-06-19,25,EDELWEISS,2.93,0.26,5.2,124.54,11632414
2026-06-19,26,KEC,2.87,-0.44,4.27,542.0,1970959
2026-06-19,27,SCHAEFFLER,2.8,-0.69,5.33,4333.0,258925
2026-06-19,28,GALAXYSURF,2.76,0.36,5.22,1969.0,39077
2026-06-19,29,LAURUSLABS,2.71,-0.44,4.43,1411.2,2341665
2026-06-19,30,MUTHOOTCAP,2.7,-0.51,8.4,207.3,33449
2026-06-19,31,RBLBANK,2.63,0.03,3.35,379.85,9717151
2026-06-19,32,EMAMILTD,2.6,0.06,4.37,411.1,1184619
2026-06-19,33,VINATIORGA,2.58,0.29,3.38,1336.6,62655
2026-06-19,34,BLUEDART,2.57,-0.39,3.49,4995.0,24131
2026-06-19,35,KPITTECH,2.55,-2.16,7.88,765.0,2610161
2026-06-19,36,OFSS,2.53,-2.44,6.02,9669.0,251897
2026-06-19,37,GRINDWELL,2.44,0.86,3.01,2142.0,47852
2026-06-19,38,RADICO,2.44,0.64,2.5,3765.0,745665
2026-06-19,39,GLENMARK,2.32,-0.04,3.55,2204.9,953452
2026-06-19,40,SANSERA,2.21,-0.87,3.12,2948.9,192283
2026-06-22,1,KIRLOSENG,19.49,10.0,9.49,2389.8,1767037
2026-06-22,2,GPTINFRA,11.57,2.48,13.26,135.0,5907106
2026-06-22,3,KSCL,11.41,0.94,16.59,947.0,6564581
2026-06-22,4,TRITURBINE,9.18,0.0,12.84,732.6,5379915
2026-06-22,5,GREAVESCOT,7.16,0.98,10.31,212.5,11331729
2026-06-22,6,MAZDA,6.66,1.8,6.59,248.0,49158
2026-06-22,7,SFL,5.97,-0.26,6.24,746.0,540986
2026-06-22,8,NIACL,5.77,2.29,6.22,212.5,69828097
2026-06-22,9,ZYDUSWELL,4.85,0.0,6.58,540.0,1361941
2026-06-22,10,TRIVENI,4.84,0.05,4.91,421.5,453698
2026-06-22,11,LEMONTREE,4.73,0.97,5.21,118.7,16966638
2026-06-22,12,PNCINFRA,4.01,0.0,5.93,236.0,1318105
2026-06-22,13,MUTHOOTCAP,3.92,-2.06,8.4,215.43,86001
2026-06-22,14,TTKPRESTIG,3.66,-0.69,4.97,565.0,151863
2026-06-22,15,PRSMJOHNSN,3.52,1.83,2.75,122.99,307397
2026-06-22,16,MAHLOG,3.48,-0.03,4.29,370.45,283064
2026-06-22,17,WABAG,3.39,0.68,4.97,2069.0,2084902
2026-06-22,18,MGL,3.18,0.4,3.46,1248.6,406935
2026-06-22,19,SCI,3.12,0.58,4.8,321.95,16819228
2026-06-22,20,MHRIL,3.07,0.5,4.55,243.07,355952
2026-06-22,21,THERMAX,3.07,-0.27,3.91,4870.0,223178
2026-06-22,22,MANAPPURAM,3.06,1.27,3.55,328.35,4432351
2026-06-22,23,PVRINOX,2.85,0.09,3.81,975.0,326150
2026-06-22,24,IREDA,2.79,0.45,4.15,130.99,12696448
2026-06-22,25,RAYMOND,2.65,0.68,2.66,601.5,621011
2026-06-22,26,VENKEYS,2.59,0.21,4.93,1464.0,79243
2026-06-22,27,JKTYRE,2.55,0.32,4.36,410.2,1836172
2026-06-22,28,WHIRLPOOL,2.5,0.06,2.83,816.9,255591
2026-06-22,29,BASF,2.43,-1.06,3.96,3588.0,68998
2026-06-22,30,DEEPAKFERT,2.32,1.03,3.34,1590.0,414644
2026-06-22,31,MCX,2.24,0.62,2.16,2867.3,1801514
2026-06-22,32,PTC,2.09,-0.13,2.33,190.8,601027
2026-06-22,33,SUNDRMFAST,2.05,-0.24,3.06,890.0,68942
2026-06-22,34,SUPRAJIT,2.04,1.82,4.93,477.05,723336
2026-06-22,35,LALPATHLAB,2.02,0.12,2.23,1671.1,191057
2026-06-22,36,CYIENT,2.0,0.59,2.42,877.0,290576
2026-06-22,37,TIMKEN,1.89,0.4,6.23,3782.2,403751
2026-06-22,38,LAURUSLABS,1.83,0.27,2.16,1437.0,1714650
2026-06-22,39,KANSAINER,1.82,0.24,2.34,215.34,283242
2026-06-22,40,NLCINDIA,1.8,0.22,3.4,327.5,6602349
2026-06-23,1,BASF,4.46,1.11,7.88,3748.0,216608
2026-06-23,2,SANSERA,3.94,0.27,5.74,3110.0,1170190
2026-06-23,3,MAHLOG,3.56,1.08,4.28,383.65,658662
2026-06-23,4,OLAELEC,2.82,0.52,5.44,43.7,69828097
2026-06-23,5,CYIENT,1.48,-0.05,2.56,890.0,306559
2026-06-23,6,BIRLACORPN,1.4,1.4,3.97,1020.0,132129
2026-06-23,7,ABSLAMC,1.19,0.0,3.73,1195.0,681808
2026-06-23,8,UTIAMC,0.86,0.01,1.79,945.0,151575
2026-06-23,9,BLISSGVS,0.33,0.36,4.62,469.55,987717
2026-06-23,10,VGUARD,0.29,0.26,1.11,311.7,110273
2026-06-23,11,ASTRAMICRO,0.26,-0.21,3.19,1688.0,858691
2026-06-23,12,FINPIPE,0.21,1.32,4.53,179.03,2129899
2026-06-23,13,IIFL,0.02,0.6,2.82,537.7,1623027
2026-06-23,14,PVRINOX,0.0,0.43,2.77,975.0,164766
2026-06-23,15,GPTINFRA,-0.01,0.52,12.8,134.99,3828440
2026-06-23,16,M&MFIN,-0.03,0.85,2.42,293.2,1829584
2026-06-23,17,ALEMBICLTD,-0.05,1.37,4.81,91.5,1453024
2026-06-23,18,AURIONPRO,-0.08,0.27,5.87,887.0,453449
2026-06-23,19,NLCINDIA,-0.2,0.37,2.75,326.85,4235500
2026-06-23,20,METROPOLIS,-0.21,-0.93,2.53,541.5,139568
2026-06-23,21,RAINBOW,-0.25,0.96,3.47,1441.5,103347
2026-06-23,22,IRCTC,-0.33,0.44,2.48,519.0,981472
2026-06-23,23,ZEEL,-0.35,0.9,4.14,115.05,30671692
2026-06-23,24,NYKAA,-0.41,-0.13,2.23,303.5,6912516
2026-06-23,25,DBCORP,-0.43,0.05,3.28,201.87,90010
2026-06-23,26,AFFLE,-0.49,0.5,2.86,1467.9,190780
2026-06-23,27,WOCKPHARMA,-0.5,0.5,3.84,2004.0,1338115
2026-06-23,28,TCIEXP,-0.51,1.18,4.52,535.0,8689
2026-06-23,29,PAYTM,-0.64,0.17,2.5,1083.0,2219856
2026-06-23,30,CENTURYPLY,-0.7,0.46,1.73,748.2,25530
2026-06-23,31,TEJASNET,-0.7,0.62,3.26,620.5,3915040
2026-06-23,32,PCBL,-0.71,0.08,2.54,308.6,1058325
2026-06-23,33,TANLA,-0.73,0.29,2.41,518.2,216572
2026-06-23,34,INTELLECT,-0.73,0.46,2.84,747.5,217538
2026-06-23,35,DEEPAKFERT,-0.77,0.44,2.55,1577.8,258890
2026-06-23,36,PATANJALI,-0.78,0.23,1.79,414.7,1299074
2026-06-23,37,BALKRISIND,-0.8,-0.04,2.67,2232.0,111038
2026-06-23,38,TRIVENI,-0.83,-0.12,2.87,418.0,270239
2026-06-23,39,DEVYANI,-0.85,0.21,2.84,116.0,2282880
2026-06-23,40,HERITGFOOD,-0.99,0.38,3.24,325.7,270413
2026-06-24,1,METROPOLIS,2.53,0.32,3.73,555.2,188974
2026-06-24,2,PCBL,2.17,0.45,4.8,315.3,3802626
2026-06-24,3,PVRINOX,1.64,-0.18,3.06,991.0,206530
2026-06-24,4,SANSERA,1.45,0.16,4.38,3155.0,457986
2026-06-24,5,ALEMBICLTD,0.87,0.44,1.8,92.3,329851
2026-06-24,6,HAPPSTMNDS,0.8,0.0,1.89,347.5,399466
2026-06-24,7,TEJASNET,0.4,-0.04,3.23,623.0,3432117
2026-06-24,8,TANLA,0.4,0.3,1.88,520.25,261503
2026-06-24,9,MCX,0.25,-0.28,2.4,2835.0,1696566
2026-06-24,10,RAILTEL,-0.2,0.53,2.07,317.75,546189
2026-06-24,11,DEVYANI,-0.63,-0.04,1.68,115.27,2247756
2026-06-24,12,RAINBOW,-0.76,-0.31,2.64,1430.6,69240
2026-06-24,13,IRCTC,-0.79,-0.08,1.22,514.9,572183
2026-06-24,14,AFFLE,-0.88,-0.54,1.83,1455.0,149554
2026-06-24,15,IIFL,-2.2,-1.07,5.71,525.85,4449339
