date,Long-Only D9_ret,Long-Only D9_n,LS-D10/D10_ret,LS-D10/D10_n,LS-D9/B9_ret,LS-D9/B9_n,Directional Long_ret,Directional Long_n,Directional Short_ret,Directional Short_n,Threshold Long_ret,Threshold Long_n,Threshold Short_ret,Threshold Short_n,Market Timing_ret,Market Timing_n,Combined LS_ret,Combined LS_n
2022-05-11 00:00:00+05:30,3.166702510717629,9,2.202927695699593,22,2.477806254103046,18.0,1.4983102343633732,56,0.7553093687284355,54,2.201685771171628,32,0.0,0,0.3919878837546671,110,2.202927695699593,22
2022-05-12 00:00:00+05:30,3.327823088326749,9,1.2708302857058802,22,1.2765485062543598,18.0,1.6575949791157616,24,-0.7901123912299822,93,2.9969223650434977,10,-0.9034697317815116,8,-0.9680575374629627,117,1.2708302857058802,22
2022-05-15 00:00:00+05:30,4.389065652655157,8,1.7392179510742445,16,1.1081181513101557,18.0,2.541062640223683,30,-2.5587155091376115,54,3.670275529459893,12,-1.6971268055371895,3,2.552410913096923,84,1.7392179510742445,16
2022-05-16 00:00:00+05:30,0.058482675151994,9,0.3820670185495273,20,0.4323658745422022,18.0,1.8104721114875928,2,0.0558111010047545,106,4.987531172069826,1,0.2091575398194839,21,0.0212503007734147,108,0.3820670185495273,20
2022-05-17 00:00:00+05:30,-1.183934739477991,9,1.4413557088391258,20,1.3756792510968503,18.0,-1.59059669031845,42,2.1941636621363934,65,0.916185951815396,1,3.6883771232037423,20,1.957249523665799,107,1.4413557088391258,20
2022-05-18 00:00:00+05:30,2.1434472476992323,9,0.5407902304043395,20,0.3018842643708188,18.0,1.7708435297473453,94,-1.8522602315973613,13,2.7210860064838918,4,1.8112613203832617,1,1.7807352785702442,107,0.5407902304043395,20
2022-05-19 00:00:00+05:30,2.156533553266858,9,1.878033784550672,20,2.0541203015046565,18.0,0.0112754340831974,82,0.7579820389476069,25,0.2632956735240178,26,2.338722765641048,7,-0.1684576203632522,107,1.878033784550672,20
2022-05-22 00:00:00+05:30,0.372383397116803,8,1.1784059025283746,16,1.1298717469163664,18.0,-0.7289017498288742,74,1.916143364135356,9,-0.5980499343431872,44,1.916143364135356,9,-0.8576387923440348,83,1.1784059025283746,16
2022-05-23 00:00:00+05:30,-2.153676128687782,9,0.6656568472773213,22,0.5242398278832248,18.0,-1.1452516430343107,67,2.184508567385284,44,-1.6141054739058431,3,0.0,0,-1.5572093427770388,111,0.6656568472773213,22
2022-05-24 00:00:00+05:30,2.2065750022790023,9,0.6369994310393878,20,0.6163378415265632,18.0,0.9738261929216034,104,1.4812665370454707,3,1.7098320560823042,30,1.4671438088767252,2,0.90499181731505,107,0.6369994310393878,20
2022-05-25 00:00:00+05:30,1.5586981328264824,9,0.9169719122915836,20,0.9961071399986496,18.0,0.8565394477554371,101,-0.9446021743326316,2,1.4626443894452152,55,0.0,0,0.8582494036113048,103,0.9169719122915836,20
2022-05-26 00:00:00+05:30,3.5018882859991587,9,1.0084352055631487,22,1.274743406479364,18.0,1.632810815933606,112,-0.6617647058823506,1,2.4488202723287107,50,0.0,0,1.6242174875260729,113,1.0084352055631487,22
2022-05-29 00:00:00+05:30,1.0772397259826136,8,1.7699051393460044,16,1.7207818573071032,18.0,0.4232514697742771,75,2.462570552709395,8,0.7667926052037719,39,2.462570552709395,8,0.1450999495348871,83,1.7699051393460044,16
2022-05-30 00:00:00+05:30,2.2222164726441367,9,1.7621679620752646,20,1.8265173638284595,18.0,0.2809655118434261,88,1.3007590015612118,21,0.6498623883985971,39,1.3007590015612118,21,-0.0237704035831554,109,1.7621679620752646,20
2022-05-31 00:00:00+05:30,1.7550179859445303,9,1.119230511216163,20,1.0556213404353103,18.0,0.5125303935357531,85,0.1415463987513482,19,1.8908970454559983,8,0.4007527817918521,8,0.3930355949448403,104,1.119230511216163,20
2022-06-01 00:00:00+05:30,-2.1610816497338994,9,0.1042015218770694,20,0.0553662231737299,18.0,-0.9871801697789172,94,1.822261425690881,13,-2.3026173206383302,3,2.1995732796341296,3,-1.0886386401233614,107,0.1042015218770694,20
2022-06-02 00:00:00+05:30,0.705374477966346,9,0.391008466212489,22,0.5444430012362925,18.0,-0.2945691204643516,52,0.1475270657241461,63,1.3166819515670756,5,0.3528013696843766,17,0.2140156469979781,115,0.391008466212489,22
2022-06-05 00:00:00+05:30,-0.0289465799730298,8,0.5247300536873687,16,0.4772080101958009,18.0,-0.2849178806507894,57,0.8867721975831132,26,0.3524718052849651,4,1.3104566333423495,1,-0.4734505582440475,83,0.5247300536873687,16
2022-06-06 00:00:00+05:30,0.4290895387842959,9,0.0776194057543099,20,-0.051215080702213,18.0,0.1217476302499486,48,0.188725217182444,58,0.4290895387842959,9,2.9569156220372816,1,-0.0481337390998511,106,0.0776194057543099,20
2022-06-07 00:00:00+05:30,0.8265679704284637,9,0.8131871767050146,20,0.5174052221356473,18.0,0.4841534573463881,36,-0.1746504277246978,72,5.178599282483232,1,0.4603442885817599,7,-0.2778181042652613,108,0.8131871767050146,20
2022-06-08 00:00:00+05:30,-0.1709724686389154,9,0.2430885026042484,20,0.2173522289293787,18.0,-0.6990373088117617,41,0.4880691075966875,66,0.4478824122992275,2,0.5962503986327851,12,0.5689073903052674,107,0.2430885026042484,20
2022-06-09 00:00:00+05:30,-1.872699525760699,9,0.4821072394698715,20,0.4694035615682047,18.0,-1.5505160905480102,44,2.4571956858799178,61,0.0,0,3.134854067126273,8,2.077253760217024,105,0.4821072394698715,20
2022-06-12 00:00:00+05:30,0.0377658249113538,8,0.5284745637398245,16,0.4955842204949835,18.0,-0.6233048031603616,27,0.4453119532083044,56,0.0,0,0.0,0,0.5032132417469253,83,0.5284745637398245,16
2022-06-13 00:00:00+05:30,0.8074667592429499,9,0.1590403248065031,22,0.2318128021981551,18.0,0.3455599259645783,82,-0.1333595407428523,29,1.1640507535201703,7,0.0,0,0.2901201856814248,111,0.1590403248065031,22
2022-06-14 00:00:00+05:30,-1.220890050566898,9,0.5477605917041408,22,0.6581490325167667,18.0,-1.941407528289883,84,1.808938529674652,26,0.0,0,2.4586100108667743,4,-1.9100966740717376,110,0.5477605917041408,22
2022-06-15 00:00:00+05:30,-1.4485386970944545,9,-0.232161796163302,22,0.1603318152029555,18.0,-0.9589567574597032,92,0.8951509483652631,20,-1.539872430124012,1,0.7568688436827453,2,-0.9475628629785532,112,-0.232161796163302,22
2022-06-16 00:00:00+05:30,2.485098831511934,9,2.9707686630403924,22,2.998506524446081,18.0,1.1852455332298328,15,1.5203396937672469,98,2.343052826687737,10,3.010777040231188,25,1.161191212307458,113,2.9707686630403924,22
2022-06-19 00:00:00+05:30,4.659051952472758,8,1.134658484260274,16,1.1575395173866418,18.0,2.975734771451613,73,-2.161738779563769,10,3.341236789669241,52,0.0,0,2.8776629652000656,83,1.134658484260274,16
2022-06-20 00:00:00+05:30,-1.3640981431592547,9,0.6364349752997258,20,0.7444735910970509,18.0,-1.5128314568646593,25,1.1545797397474902,83,-0.5482661625361096,2,3.242869611782362,3,1.2375083779690572,108,0.6364349752997258,20
2022-06-21 00:00:00+05:30,0.9929409936534968,9,0.1988028251577516,22,0.2870649247637259,18.0,0.9299372059593676,115,0.0,0,1.185916303965993,42,0.0,0,0.9299372059593676,115,0.1988028251577516,22
2022-06-22 00:00:00+05:30,2.063570612117427,9,0.2161587325082599,22,0.2452013410676148,18.0,0.9214250958750808,100,-1.6554570812150693,10,1.881174031782444,3,0.0,0,0.9881552763605346,110,0.2161587325082599,22
2022-06-23 00:00:00+05:30,0.1365551822865031,9,-0.3250432265678182,20,-0.2209826690196031,18.0,0.1235633917775258,2,-0.7403642689398227,105,-0.1825187588724519,1,-1.220860638797097,32,-0.7288352805816489,107,-0.3250432265678182,20
2022-06-26 00:00:00+05:30,0.1440767923758468,8,0.1543433267848268,16,0.2457385836703802,18.0,0.6191950464396356,1,-0.2844451348183557,82,0.0,0,0.0740298170710558,19,-0.2884782662836724,83,0.1543433267848268,16
2022-06-27 00:00:00+05:30,0.4191865004100797,9,0.7393746891459525,18,0.7393746891459525,18.0,2.106558949015584,3,0.3888699429074788,95,1.961697875412971,2,1.0051375086447734,10,0.3124792625424871,98,0.7393746891459525,18
2022-06-28 00:00:00+05:30,1.0059374128022418,9,0.8224353306347132,20,0.9024026257941064,18.0,-0.5829126658663069,91,0.6560237034825313,16,1.0957036605694483,8,2.2225629801057063,3,-0.5938451574724712,107,0.8224353306347132,20
2022-06-29 00:00:00+05:30,1.2629009465185077,9,0.6360457015777119,20,0.8107999694790231,18.0,0.8020864029635515,96,0.8070727329889615,4,0.8870303908427942,17,0.9063035674559202,3,0.7377200375254509,100,0.6360457015777119,20
2022-06-30 00:00:00+05:30,1.270086158964307,9,1.0526043063576596,20,1.2277812368538323,18.0,0.688610815794046,101,1.4155916503126251,4,0.9190069602233548,79,0.6684517742344465,2,0.6084507218471251,105,1.0526043063576596,20
2022-07-03 00:00:00+05:30,-0.1151606970497515,8,0.284418532245425,16,0.3791268483320866,18.0,-0.157282248050663,81,1.135891635443953,2,0.4690107418221,15,1.135891635443953,2,-0.1808631971444772,83,0.284418532245425,16
2022-07-04 00:00:00+05:30,3.572991293324083,9,1.509411458970958,20,1.6256421794136884,18.0,1.2922485744822507,98,0.5566596777756118,5,3.1387918077670878,5,-0.1010886469673399,1,1.2024957467027428,103,1.509411458970958,20
2022-07-05 00:00:00+05:30,2.944922118967108,9,0.6984604042607139,20,0.4989135577928034,18.0,1.3014060713638442,103,0.0,0,2.234240496547788,19,0.0,0,1.3014060713638442,103,0.6984604042607139,20
2022-07-06 00:00:00+05:30,0.390899877318381,9,0.3447516381709165,20,0.4140651202909006,18.0,0.0075581867885314,95,0.4918841586713476,8,-0.0303161233190169,14,0.6021536534166404,7,-0.0312334516937892,103,0.3447516381709165,20
2022-07-07 00:00:00+05:30,0.5071279462690998,9,0.2276907038852949,20,0.1461076236432175,18.0,1.0484024825884994,85,-0.4565756037180323,15,0.8780887534588168,5,-0.2697573069469927,10,0.9596284507579292,100,0.2276907038852949,20
2022-07-10 00:00:00+05:30,0.8184620968196388,8,1.441047439300424,16,0.9776083841084934,18.0,0.4158594481869116,10,0.8378506649747544,73,2.003375987137914,4,0.882805923737889,37,0.6868012537504573,83,1.441047439300424,16
2022-07-11 00:00:00+05:30,-1.1186650893164982,9,-0.0259193143279636,20,-0.2049437464589437,18.0,0.2500501374044861,42,-0.1821527677651782,63,-1.9026846512408035,4,1.1920001557460842,4,-0.2093117156209013,105,-0.0259193143279636,20
2022-07-12 00:00:00+05:30,-0.2058278279220745,9,0.6483339499636137,20,0.3494121614945321,18.0,0.2840394824929482,2,0.327454665057072,106,0.2840394824929482,2,0.380383198702293,91,0.3161306993617013,108,0.6483339499636137,20
2022-07-13 00:00:00+05:30,1.7773420302680376,9,0.9454486460850896,20,1.0187044136514896,18.0,0.649738126870077,45,-0.164327361024383,61,1.0231160864900315,16,-0.3497740341490936,3,0.370397969166423,106,0.9454486460850896,20
2022-07-14 00:00:00+05:30,3.3144069721359566,9,0.7866958952691133,20,0.8163169595129472,18.0,1.088623558297131,52,-1.4119143592712162,51,2.798809312720341,14,0.5057803468208111,2,1.2486995859639114,103,0.7866958952691133,20
2022-07-17 00:00:00+05:30,0.7776403479488145,8,-0.1421694032482268,16,-0.1341774319112826,18.0,0.5380024399888672,71,-1.107553071598639,12,0.541849967907157,4,0.8392948469991113,2,0.6203471096191959,83,-0.1421694032482268,16
2022-07-18 00:00:00+05:30,0.1697205752376208,9,0.2216867922677484,20,0.2659001934533617,18.0,0.36691053308633,92,-0.0795827034932443,13,-0.2966098962126924,3,1.7319479774035365,5,0.331336611327186,105,0.2216867922677484,20
2022-07-19 00:00:00+05:30,2.2562818401631866,9,0.8085861639214498,18,0.8085861639214498,18.0,1.4078765631630192,72,-0.9130123842559285,27,0.1465289952368831,3,-0.66507350810864,11,-1.2729136052792671,99,0.8085861639214498,18
2022-07-20 00:00:00+05:30,1.0598820281908838,9,1.0860086660839634,20,1.2089062909977164,18.0,0.2627656299722599,51,0.4047725751354824,53,-0.0552131697116764,2,1.2549374537307485,11,0.0774221091691857,104,1.0860086660839634,20
2022-07-21 00:00:00+05:30,-0.6407962998728725,9,0.2779495734758203,20,0.2880970168320408,18.0,-0.1976613236142524,31,0.2765488190278256,75,0.7902541244161787,1,0.8022307412305479,19,0.2534779477276296,106,0.2779495734758203,20
2022-07-24 00:00:00+05:30,-0.5483810909533495,8,0.839700753413919,16,0.72519007212993,18.0,-1.156563614958435,33,1.163651462900894,51,-0.1498622367614851,3,2.5568102253596807,5,1.1608669512092138,84,0.839700753413919,16
2022-07-25 00:00:00+05:30,2.212307285211036,9,0.779525852560117,20,0.6790370858112655,18.0,0.834526769213002,63,-0.6626485877928424,41,2.279486437033892,11,0.0,0,0.7667671015377469,104,0.779525852560117,20
2022-07-26 00:00:00+05:30,1.80907860136299,9,0.5191588465938437,20,0.4883243207641021,18.0,1.184899724297141,57,-0.3297341275629316,45,1.1799864947548784,20,1.8619059264693871,1,0.8076207845614605,102,0.5191588465938437,20
2022-07-27 00:00:00+05:30,0.628846633378968,9,0.3954098049729609,20,0.3674386478793398,18.0,0.9500497785537286,42,-0.6843234553336686,58,-0.5183754674461394,5,2.4797466505869945,2,0.7959285110860939,100,0.3954098049729609,20
2022-07-28 00:00:00+05:30,2.6385246411247905,9,1.1243001682876408,20,1.0814359181264734,18.0,1.1564558005669558,92,-0.6201782621672924,12,2.2465629945198944,18,0.0516134853285144,5,1.0945776230593025,104,1.1243001682876408,20
2022-07-31 00:00:00+05:30,1.9760612297929163,8,2.161373983197363,16,2.1877478920787325,18.0,0.6758962077589041,68,1.3495688374866377,14,1.9760612297929163,8,2.3466867366018094,8,0.33008510247308,82,2.161373983197363,16
2022-08-01 00:00:00+05:30,0.4774099577863911,9,1.256743894008534,20,1.1984910202055217,18.0,-0.1539441673383306,69,1.0430666533871509,33,0.8857166959535566,7,1.2499600726775777,21,0.4416014422364783,102,1.256743894008534,20
2022-08-02 00:00:00+05:30,0.88751963869464,9,0.6669731995225459,20,0.6438123466449539,18.0,0.6477154907479088,69,-0.0758038353876384,33,0.9084353701044564,6,0.3913514331225221,6,0.4626852493078213,102,0.6669731995225459,20
2022-08-03 00:00:00+05:30,1.398674733650766,9,1.010602047847808,20,1.0542832731051357,18.0,0.6105101740094535,81,0.9539199122438976,19,1.2971562300472292,20,0.7986282891294437,8,0.3132684576213168,100,1.010602047847808,20
2022-08-04 00:00:00+05:30,1.931349448332107,9,1.0658598559316612,20,1.106694679210179,18.0,0.1937966040594216,76,0.1221130432770319,27,1.9313494483321063,9,0.1726281784014127,6,0.1109853372819047,103,1.0658598559316612,20
2022-08-07 00:00:00+05:30,0.9329292861478476,8,0.6809162064304437,16,0.629633518377104,18.0,-0.2603144685351569,80,0.2079583330856227,2,0.6744792138520397,11,0.0,0,-0.2590374896217535,82,0.6809162064304437,16
2022-08-09 00:00:00+05:30,1.3855869495672386,8,0.4323156440691326,16,0.3496018838747468,18.0,1.058292431968339,57,-1.091099840332988,25,1.6219878488246882,16,0.0189931118314445,1,1.0682946906160975,82,0.4323156440691326,16
2022-08-10 00:00:00+05:30,1.362058011988829,9,0.3447139286031708,20,0.303437604286785,18.0,0.344163762181141,99,-0.0097457731177308,3,1.8661926461237988,6,1.181732936500085,2,0.3343279389733935,102,0.3447139286031708,20
2022-08-11 00:00:00+05:30,1.0469071094858349,9,1.133208933877196,20,0.9642321803566684,18.0,1.4041321180467403,92,1.011208726910635,8,1.3522451679711534,75,1.8878418844630915,4,1.2109048504501505,100,1.133208933877196,20
2022-08-15 00:00:00+05:30,1.5388328577297925,8,1.3227574287927146,16,1.177712248899472,18.0,0.8576460380228648,74,1.1066819998556368,8,1.8779634558701075,6,1.2954953895367889,7,0.6660042782298402,82,1.3227574287927146,16
2022-08-16 00:00:00+05:30,1.268193493193153,9,1.2235272287747496,20,1.168374650893434,18.0,0.4454529577666127,88,0.6962883844300216,18,2.00162948061486,5,0.6962883844300216,18,-0.2515723524879389,106,1.2235272287747496,20
2022-08-17 00:00:00+05:30,0.1105567049605356,9,1.2544900326343609,20,1.5114623074749551,18.0,-0.9544222845196224,76,1.5644466727979054,24,3.1293027913380955,1,2.4507749520841946,13,1.1008281377064102,100,1.2544900326343609,20
2022-08-18 00:00:00+05:30,-0.5107806231453227,9,1.1261219662745814,20,1.124924740160226,18.0,-1.131280004129586,14,1.4623299137177237,92,4.741938305765836,2,2.511851283305531,11,1.4186063407532523,106,1.1261219662745814,20
2022-08-21 00:00:00+05:30,0.4141072941359943,8,-0.218093941821481,16,-0.5198215858956763,18.0,0.4141072941359943,8,-1.0662025943064142,74,1.8411301630062715,4,1.5766349631111194,3,-1.0025835406312509,82,-0.218093941821481,16
2022-08-22 00:00:00+05:30,1.4204010053072873,9,1.235643772617185,22,1.353687724387262,18.0,0.7131831046169078,104,1.7995935911793195,6,1.435035905546444,37,2.4159155027172736,3,0.5761225575734772,110,1.235643772617185,22
2022-08-23 00:00:00+05:30,1.1402651453945838,9,0.6909812018085637,20,0.6718087163909697,18.0,0.4654990181693945,99,0.6939921886125688,3,1.1402651453945836,9,0.540102362242828,2,0.4313963356169837,102,0.6909812018085637,20
2022-08-24 00:00:00+05:30,1.3075337446823876,9,0.9880914160420882,18,0.9880914160420882,18.0,0.5901016393999329,70,0.2460740023847591,28,1.2394589727118157,7,0.8745624698651394,4,0.3511943131757351,98,0.9880914160420882,18
2022-08-25 00:00:00+05:30,0.0045218352780691,9,0.4424209479959811,20,0.4915788311066455,18.0,-0.3491365599326121,61,0.7598066694431638,47,2.26013596849783,3,0.4492619764590033,12,0.5278541075899819,108,0.4424209479959811,20
2022-08-28 00:00:00+05:30,2.124187718202053,8,0.3628131097486733,16,0.2886289780022094,18.0,1.840375958483765,82,-2.108731466227342,1,1.6599779137719703,26,0.0,0,1.8436091573722413,83,0.3628131097486733,16
2022-08-29 00:00:00+05:30,1.643127371107484,9,1.306487603189274,22,1.2795144035930792,18.0,0.419156791548349,93,0.0947937645853821,19,3.236507133985819,4,0.8214388732591579,6,0.3319687507756624,112,1.306487603189274,22
2022-08-31 00:00:00+05:30,-0.233570425861887,8,0.5410363029524954,16,0.4560093569566141,18.0,-0.2889291406001775,77,1.4449634706668175,6,-0.1524641736596623,57,1.336078180715301,5,-0.3724978873519827,83,0.5410363029524954,16
2022-09-01 00:00:00+05:30,1.4168800828483905,9,1.0630547604067004,22,1.0217150775426835,18.0,0.7015518775953558,44,-0.1312062220099349,66,1.002217347170382,5,0.5558197983670132,14,-0.3593444842441032,110,1.0630547604067004,22
2022-09-04 00:00:00+05:30,0.5702855555831763,8,0.146538843074101,16,0.2153237894450198,18.0,0.4317804876564999,63,-0.1036500154367797,20,0.6161940133224075,4,0.4944430413874323,2,0.3527129039890975,83,0.146538843074101,16
2022-09-05 00:00:00+05:30,1.0177502461211616,9,-0.4133375133805406,22,-0.0978052583473967,18.0,0.5159028400509955,108,0.7677893366880739,3,0.978806780206014,13,0.7677893366880739,3,0.4812084568958856,111,-0.4133375133805406,22
2022-09-06 00:00:00+05:30,1.424647732660015,9,0.5696179384455909,22,0.8454250662450634,18.0,0.427026909210816,113,0.5902609868633631,3,1.0309411921625435,15,0.5497620539547943,2,0.4007177394847596,116,0.5696179384455909,22
2022-09-07 00:00:00+05:30,1.0150248073824484,9,0.6334852159907616,20,0.7097889218025385,18.0,0.1915837674717575,91,0.2945306945276851,17,1.2622219802284504,6,1.3339267790877352,5,0.1150657503051785,108,0.6334852159907616,20
2022-09-08 00:00:00+05:30,1.5119485060617406,9,0.4003023634251004,22,0.7310575047064862,18.0,0.7041844225999856,86,-0.4743154743341318,25,1.0033840851887423,20,1.2506419591475582,3,0.652412136954523,111,0.4003023634251004,22
2022-09-11 00:00:00+05:30,0.5401556997293875,8,0.638209757043906,16,0.7036191201605362,18.0,0.4086440021353703,62,0.3188723997104289,21,1.9349730291483125,1,0.6243856036214542,12,-0.2245735872105295,83,0.638209757043906,16
2022-09-12 00:00:00+05:30,0.8494603266942156,9,0.8969422610430244,22,0.5882731997668719,18.0,0.9024959712314102,60,0.3133278519611399,56,-0.1100775605114734,2,0.3088068271409417,24,-0.3155465393453516,116,0.8969422610430244,22
2022-09-13 00:00:00+05:30,1.9110103128602212,9,1.2666104825901816,20,1.469363520935167,18.0,0.5430440579089437,42,0.295370388071147,64,1.9110103128602212,9,1.504969875047914,6,-0.0368315622228511,106,1.2666104825901816,20
2022-09-14 00:00:00+05:30,-2.070022991639416,9,0.8186332040606629,20,0.7531433375901164,18.0,-2.065299395770946,36,2.177068163142035,64,-3.480521948769927,2,3.366740344101491,18,2.136831406888443,100,0.8186332040606629,20
2022-09-15 00:00:00+05:30,2.132079817532593,9,0.4632360476110454,20,0.611914507119236,18.0,1.5112908407447132,16,-0.0029425886659367,87,2.514711260751491,7,-0.2253054045034359,21,-0.237249113260698,103,0.4632360476110454,20
2022-09-18 00:00:00+05:30,2.034165973299628,8,0.4792688186927311,16,0.4300380659722614,18.0,1.3379479136823689,80,0.2551340249457208,3,1.658413070912503,26,0.2551340249457208,3,1.2803666387921966,83,0.4792688186927311,16
2022-09-19 00:00:00+05:30,-0.2126711255355067,9,0.9249431140011816,20,0.8472499742934453,18.0,-0.3511280887743758,78,1.4638129011523655,29,-1.7490470172908337,2,2.106998506069257,6,0.6526968696992516,107,0.9249431140011816,20
2022-09-20 00:00:00+05:30,1.7300894451637925,9,0.7773240249984152,20,0.7818894060659578,18.0,0.0157084057530514,100,-0.4869251362501011,6,1.0953125111292497,14,-0.1021297685716848,4,0.0423810508755259,106,0.7773240249984152,20
2022-09-21 00:00:00+05:30,-1.186495466431711,9,0.3644338742754648,20,0.3934367525224623,18.0,-1.7850241837774394,28,1.5636489906423046,75,0.2515287346641692,2,1.788447297127831,5,1.6238286547955454,103,0.3644338742754648,20
2022-09-22 00:00:00+05:30,-2.176658764474764,9,0.6601193512872816,20,0.7094220649428715,18.0,-2.176658764474764,9,2.407980087229083,100,0.0,0,3.0822599568196,14,2.388880161497075,109,0.6601193512872816,20
2022-09-25 00:00:00+05:30,3.092584473923341,8,1.895579544637996,16,1.7930222032287433,18.0,0.8629661071238149,34,0.0775501480911886,51,1.710393205728257,20,1.830395195620656,3,0.2986563539948128,85,1.895579544637996,16
2022-09-26 00:00:00+05:30,-0.0329181590675335,9,0.5897593309763492,22,0.5737833709302526,18.0,-0.4991995450400894,86,1.1153759688921565,27,-0.1870282119463606,11,-0.7596459343906403,1,-0.6464275401197869,113,0.5897593309763492,22
2022-09-27 00:00:00+05:30,2.008942928962377,9,1.222644362169642,20,1.2456445642498322,18.0,0.722148005393106,40,-0.1485285650438703,69,1.862896727872695,14,1.797065873116943,1,0.359031111961021,109,1.222644362169642,20
2022-09-28 00:00:00+05:30,3.2396260120550906,9,1.344882670444656,22,1.5568706707827429,18.0,1.43357807173743,94,0.0940526171476989,16,2.42245559122858,17,0.0,0,1.2113772442632291,110,1.344882670444656,22
2022-09-29 00:00:00+05:30,-0.0734322531671505,9,0.4829063307701587,22,0.7977054768129616,18.0,-0.5944990748805367,40,0.8754692770176921,74,-0.488917846891848,13,3.377689071410049,3,0.7768832411800936,114,0.4829063307701587,22
2022-10-02 00:00:00+05:30,3.273792984021669,8,0.3885298504600891,16,0.403824157758557,18.0,2.696666640176265,81,-1.2710282027051043,4,2.6967985383694093,17,-1.3050110163267623,1,2.629577772530564,85,0.3885298504600891,16
2022-10-03 00:00:00+05:30,1.8724272132500828,9,0.6170359142421644,20,1.1137472541537945,18.0,1.0560477558662764,95,-0.7448555549525137,13,2.675264246208904,6,1.0366948330539878,6,1.0185894353859162,108,0.6170359142421644,20
2022-10-05 00:00:00+05:30,1.600643717281511,8,0.8460301444918592,16,0.7134683032589543,18.0,0.4815731039952081,52,0.3180591513421427,33,0.6224627659475351,46,0.2362723777672414,29,-0.1711276401583543,85,0.8460301444918592,16
2022-10-06 00:00:00+05:30,0.5879694293881845,9,1.1017882845419,22,1.229490099119781,18.0,-0.3275535671012649,91,1.1520656768241992,26,0.0,1,1.891342214490478,10,0.5107784803730281,117,1.1017882845419,22
2022-10-09 00:00:00+05:30,-1.5545133047303927,8,0.5674377218978736,16,0.4456431623336155,18.0,-2.058052404940089,75,2.562512799157536,10,-1.840918224225161,5,3.122894231532324,7,-2.1174006866127293,85,0.5674377218978736,16
2022-10-10 00:00:00+05:30,0.8309806315021318,9,-0.0932943853687423,22,-0.1707027236563808,18.0,0.6635059312459921,81,-0.5428843474461754,29,1.51069681569768,3,-1.822539839825992,5,0.6317056955169494,110,-0.0932943853687423,22
2022-10-11 00:00:00+05:30,0.3573263475266084,9,0.5248230632603585,22,0.6056281377849346,18.0,-0.5230241472492649,105,0.8918729291552638,7,-0.099238613337073,15,0.0,0,-0.54607719611839,112,0.5248230632603585,22
2022-10-12 00:00:00+05:30,1.07490485970835,9,0.701914419583215,22,0.4827162395003765,18.0,-0.10851158783715,86,0.2649523222675837,24,1.07490485970835,9,-0.3681097407500555,1,-0.142644111712881,110,0.701914419583215,22
2022-10-13 00:00:00+05:30,0.6166974768974642,9,0.3265734843666167,22,0.5354025019557878,18.0,0.6166974768974642,9,-0.4118943929037273,107,1.1536157466837782,1,0.0970843101606338,22,-0.4277842873515174,116,0.3265734843666167,22
2022-10-16 00:00:00+05:30,1.8000945077277952,8,1.6389594956717577,16,1.606786021927516,18.0,1.844549337422997,49,-0.1140576130587273,36,1.6873202573810446,22,-0.3581181477143008,4,1.1116351953393069,85,1.6389594956717577,16
2022-10-17 00:00:00+05:30,0.4500518315866311,9,0.3673337837160307,24,0.472880866443221,18.0,-0.0699004884448884,114,1.0849076784234006,6,1.294246150732628,4,1.838909665143329,3,-0.120650847943814,120,0.3673337837160307,24
2022-10-18 00:00:00+05:30,1.3496852130589465,9,1.5789387301916245,22,1.7807446328492138,18.0,0.420809346099372,78,0.2468253645129804,33,-0.0468275946302609,4,2.2026939187442,10,0.2223233510524565,111,1.5789387301916245,22
2022-10-19 00:00:00+05:30,0.1067727484373226,9,0.6335447881272311,22,0.7984033895460367,18.0,-0.2424669789470066,97,1.1154490248402815,19,0.4935235380223502,14,1.510320712767621,3,-0.3854554174984914,116,0.6335447881272311,22
2022-10-20 00:00:00+05:30,1.1090598077395022,9,0.2176919622417721,20,0.1647467339152866,18.0,0.5454572864408614,70,-0.6091919680997036,38,1.1090598077395022,9,-0.6777640217509595,6,0.5678824522097133,108,0.2176919622417721,20
2022-10-23 00:00:00+05:30,3.017449704241376,8,2.058585258417255,16,2.359700334742889,18.0,0.8914552853659286,55,0.6007447887715068,30,0.6763223377783456,1,2.9760166119035314,3,-0.3647964356703633,85,2.058585258417255,16
2022-10-24 00:00:00+05:30,2.418068712967459,9,1.0951959052879106,20,1.1652994576903273,18.0,1.0274384957944958,45,-0.9164187285656288,58,1.932058454471557,17,0.0,0,0.9649225103646484,103,1.0951959052879106,20
2022-10-26 00:00:00+05:30,0.6117555552825824,8,1.4676547415543113,16,1.4654217902356474,18.0,0.1194139309685595,53,0.4930948183034161,32,0.1413976135342591,3,3.1627133842245856,4,-0.1111775981691254,85,1.4676547415543113,16
2022-10-27 00:00:00+05:30,2.03520961521088,9,0.7960597911878606,22,0.7702992449664728,18.0,0.8000589701016854,82,-0.4240420086297127,36,2.1281816606645685,7,0.3209625696627777,4,0.6853419310085413,118,0.7960597911878606,22
2022-10-30 00:00:00+05:30,0.8798093317532035,8,0.3663806782882452,16,0.4254668163891756,18.0,1.0524818945029788,77,-0.1470479751767131,8,0.8798093317532035,8,0.7749157387324587,3,0.9672645844487422,85,0.3663806782882452,16
