Date,Rank,Symbol,DailyRet%,Gap%,DayRange%,Close,Volume
2026-06-10,28,BLUESTARCO,0.69,0.01,2.92,1581.7,470394
2026-06-10,29,JSWSTEEL,0.64,0.34,3.13,1269.8,3053155
2026-06-10,30,CERA,0.59,0.0,3.75,5869.5,38007
2026-06-10,31,GILLETTE,0.57,0.29,3.55,7701.5,35295
2026-06-10,32,HAVELLS,0.43,-0.01,1.57,1155.5,673056
2026-06-10,33,DABUR,0.41,0.2,2.83,427.9,2288936
2026-06-10,34,GULFOILLUB,0.41,0.09,2.88,917.95,72818
2026-06-10,35,BEML,0.36,0.27,3.89,1770.6,232757
2026-06-10,36,AUROPHARMA,0.32,-0.36,2.16,1453.6,1123785
2026-06-10,37,ASIANPAINT,0.26,0.11,1.62,2715.1,1395772
2026-06-10,38,DRREDDY,0.25,0.01,1.34,1271.7,1172155
2026-06-10,39,GAIL,0.25,-0.58,2.12,168.01,11363717
2026-06-10,40,CARERATING,0.25,0.31,2.87,1629.0,32054
2026-06-11,1,INDOCO,18.56,1.0,19.98,243.0,10972328
2026-06-11,2,AVANTIFEED,2.86,-0.43,5.97,1034.1,1005883
2026-06-11,3,BLISSGVS,2.8,0.55,3.77,436.55,1122515
2026-06-11,4,HYUNDAI,2.6,-0.32,4.65,1940.1,933453
2026-06-11,5,INDIACEM,2.33,0.24,4.35,384.65,427975
2026-06-11,6,JBCHEPHARM,2.33,-0.47,4.22,2252.7,395798
2026-06-11,7,BALRAMCHIN,2.24,1.02,2.56,548.55,1060977
2026-06-11,8,AJANTPHARM,2.23,0.02,3.14,3143.4,192433
2026-06-11,9,AAVAS,2.2,-0.5,6.69,1328.2,872894
2026-06-11,10,FINCABLES,1.85,-0.15,5.92,1012.9,474174
2026-06-11,11,ICICIBANK,1.83,-0.53,3.6,1317.0,35919374
2026-06-11,12,GESHIP,1.59,-1.08,4.96,1389.5,840778
2026-06-11,13,LALPATHLAB,1.58,-0.87,4.45,1593.5,369662
2026-06-11,14,CUB,1.44,0.34,2.84,192.6,4193555
2026-06-11,15,LUPIN,1.16,0.0,1.77,2273.3,1038391
2026-06-11,16,KRBL,1.04,-0.31,3.25,345.4,436690
2026-06-11,17,CEATLTD,1.01,-0.23,3.36,3149.0,174072
2026-06-11,18,JSWSTEEL,0.98,-0.3,2.55,1282.3,1915489
2026-06-11,19,CAPLIPOINT,0.94,0.0,3.63,2331.0,286180
2026-06-11,20,KANSAINER,0.76,-0.05,2.7,216.04,261708
2026-06-11,21,AUROPHARMA,0.72,0.3,1.14,1464.1,625882
2026-06-11,22,BAJAJCON,0.61,0.04,5.14,566.25,1031076
2026-06-11,23,GRASIM,0.6,-0.43,2.06,3089.5,613443
2026-06-11,24,INDUSINDBK,0.57,-0.01,1.79,888.95,1768283
2026-06-11,25,CIPLA,0.46,-0.07,1.24,1383.3,654474
2026-06-11,26,DEEPAKFERT,0.45,0.0,4.81,1501.6,394869
2026-06-11,27,AUBANK,0.43,-0.75,2.62,963.3,1515822
2026-06-11,28,BHARTIARTL,0.42,-0.12,1.54,1782.6,5020731
2026-06-11,29,DRREDDY,0.34,-0.05,1.52,1276.0,1057772
2026-06-11,30,BIOCON,0.33,0.01,1.85,415.95,1772908
2026-06-11,31,GRANULES,0.31,-0.57,3.93,763.15,877372
2026-06-11,32,KEI,0.29,-0.15,2.26,5181.5,275475
2026-06-11,33,DIVISLAB,0.26,-0.05,1.43,6655.5,228572
2026-06-11,34,AXISBANK,0.21,-0.43,2.45,1317.3,8196686
2026-06-11,35,ASTERDM,0.1,0.14,2.28,813.75,967137
2026-06-11,36,APLAPOLLO,0.1,-0.7,1.86,1764.1,473764
2026-06-11,37,APOLLOHOSP,0.05,-0.12,1.25,8493.0,314597
2026-06-11,38,BRIGADE,0.04,-0.65,1.36,486.34,161721
2026-06-11,39,ALKEM,0.04,0.46,1.37,5301.5,120184
2026-06-11,40,GLENMARK,0.0,0.01,1.39,2144.5,353598
2026-06-12,1,IFCI,19.99,2.58,17.41,84.57,240541132
2026-06-12,2,ASHOKLEY,10.01,3.35,7.76,152.45,69272916
2026-06-12,3,CHOLAFIN,7.78,2.37,6.36,1568.1,3265447
2026-06-12,4,CHOLAHLDNG,6.92,0.38,7.51,1524.2,329320
2026-06-12,5,ASHOKA,6.87,1.61,6.19,123.06,1136082
2026-06-12,6,JINDALSAW,6.72,2.48,5.88,238.5,1960070
2026-06-12,7,ABCAPITAL,6.39,2.41,5.17,358.1,3057116
2026-06-12,8,HINDPETRO,6.34,3.28,5.22,388.9,14100531
2026-06-12,9,JAMNAAUTO,6.25,2.36,5.6,121.8,2466803
2026-06-12,10,KNRCON,6.21,0.71,6.19,125.17,2003877
2026-06-12,11,KRBL,6.2,0.59,6.09,366.8,1009787
2026-06-12,12,CEATLTD,5.88,1.91,5.35,3334.3,221811
2026-06-12,13,AAVAS,5.83,2.39,6.88,1405.7,840069
2026-06-12,14,ENRIN,5.7,1.36,6.41,3606.9,676476
2026-06-12,15,BPCL,5.59,2.36,3.93,302.35,11278769
2026-06-12,16,CARBORUNIV,5.54,0.42,6.41,1053.1,367180
2026-06-12,17,BANDHANBNK,5.52,2.11,6.07,204.6,10237548
2026-06-12,18,BAJFINANCE,5.49,1.22,4.58,918.3,11729668
2026-06-12,19,AUBANK,5.42,0.75,6.26,1015.5,4077611
2026-06-12,20,KIRLOSENG,5.15,0.62,5.34,1890.5,238134
2026-06-12,21,HFCL,5.0,3.86,1.74,171.86,9299089
2026-06-12,22,IOC,4.99,2.06,3.52,140.94,18813847
2026-06-12,23,GREAVESCOT,4.96,1.25,4.15,185.04,1084316
2026-06-12,24,CERA,4.94,1.12,5.5,6144.0,37391
2026-06-12,25,GODFRYPHLP,4.92,2.09,3.68,2301.0,469827
2026-06-12,26,IDFCFIRSTB,4.87,0.62,5.54,76.5,47039199
2026-06-12,27,ENGINERSIN,4.79,0.51,5.98,234.68,3699138
2026-06-12,28,CUB,4.72,2.49,6.23,201.7,6852764
2026-06-12,29,BRIGADE,4.65,1.78,4.22,508.95,436760
2026-06-12,30,DCAL,4.65,1.5,4.53,184.64,285179
2026-06-12,31,INDIGO,4.6,2.15,3.63,4709.7,2530474
2026-06-12,32,BAJAJCON,4.49,1.46,4.08,591.65,544779
2026-06-12,33,ECLERX,4.42,1.3,4.15,1396.0,118498
2026-06-12,34,DLF,4.27,1.42,4.2,587.05,4184509
2026-06-12,35,IDBI,4.26,1.51,3.13,75.39,8499345
2026-06-12,36,EDELWEISS,4.24,1.6,3.31,109.93,2577505
2026-06-12,37,KALYANKJIL,4.22,2.18,3.25,344.75,7962150
2026-06-12,38,APOLLOTYRE,4.21,2.02,2.98,396.3,1147185
2026-06-12,39,AMBUJACEM,4.2,1.53,4.27,423.1,2885819
2026-06-12,40,KTKBANK,4.02,1.02,3.74,275.7,3073840
2026-06-15,1,KALYANKJIL,11.09,2.1,10.37,383.0,39244670
2026-06-15,2,BALKRISIND,8.91,2.36,7.91,2192.5,1031761
2026-06-15,3,ASHOKA,7.66,4.01,9.98,132.49,38723490
2026-06-15,4,HDFCAMC,6.8,1.8,5.63,2622.9,2029867
2026-06-15,5,CHENNPETRO,6.41,1.78,6.22,1210.6,2196721
2026-06-15,6,IFCI,5.95,3.67,7.8,89.6,309826530
2026-06-15,7,CHOLAFIN,5.45,2.67,3.62,1653.6,4372229
2026-06-15,8,GRINDWELL,5.31,2.81,4.61,2023.1,84893
2026-06-15,9,HFCL,5.0,5.0,0.0,180.45,7783340
2026-06-15,10,CREDITACC,4.93,0.9,4.82,1375.0,290020
2026-06-15,11,EIHOTEL,4.77,1.88,4.84,309.55,332047
2026-06-15,12,DLF,4.67,2.38,3.75,614.45,9305171
2026-06-15,13,HDFCLIFE,4.65,1.02,4.02,581.2,2381721
2026-06-15,14,APOLLOTYRE,4.55,2.79,2.7,414.35,2449234
2026-06-15,15,ENDURANCE,4.54,1.81,4.68,2616.3,94062
2026-06-15,16,GULFOILLUB,4.28,2.01,3.55,979.6,119930
2026-06-15,17,EICHERMOT,4.27,0.7,4.98,7624.5,784420
2026-06-15,18,FINEORG,4.22,0.64,4.82,4924.0,36777
2026-06-15,19,EDELWEISS,4.18,2.7,2.72,114.52,5543200
2026-06-15,20,BHARATFORG,3.88,1.36,4.17,2020.5,1665028
2026-06-15,21,ICICIPRULI,3.84,2.53,3.17,486.15,1669606
2026-06-15,22,CROMPTON,3.84,1.66,4.0,266.05,2951333
2026-06-15,23,IGL,3.73,1.82,3.36,169.62,4261790
2026-06-15,24,CENTURYPLY,3.69,0.33,4.28,751.35,51516
2026-06-15,25,COROMANDEL,3.63,1.0,4.28,1986.3,469504
2026-06-15,26,CEATLTD,3.63,2.57,2.12,3455.3,347628
2026-06-15,27,INDIGO,3.62,2.34,2.79,4880.4,2365057
2026-06-15,28,BAJAJFINSV,3.62,1.47,3.03,1750.2,2002931
2026-06-15,29,GHCL,3.58,2.24,2.22,445.85,500699
2026-06-15,30,GREAVESCOT,3.46,2.44,3.65,191.44,2054956
2026-06-15,31,ASHOKLEY,3.44,4.3,2.33,157.7,55366732
2026-06-15,32,BOMDYEING,3.37,1.49,4.4,131.43,2299358
2026-06-15,33,ETERNAL,3.36,2.54,3.53,252.0,39998375
2026-06-15,34,GODREJIND,3.34,1.17,3.27,1072.6,121319
2026-06-15,35,HINDPETRO,3.28,4.58,2.55,401.65,9648829
2026-06-15,36,JINDALSAW,3.27,2.31,3.17,246.31,2767217
2026-06-15,37,GUJALKALI,3.2,0.68,8.16,653.95,155899
2026-06-15,38,BIRLACORPN,3.18,1.03,4.01,981.35,88970
2026-06-15,39,HEG,3.15,1.25,3.33,542.9,1060380
2026-06-15,40,AIAENG,3.13,2.22,3.62,4469.2,58196
2026-06-16,1,BRIGADE,5.28,0.93,5.64,540.19,1533219
2026-06-16,2,EDELWEISS,5.27,0.42,7.42,120.55,11705853
2026-06-16,3,GNFC,5.12,0.98,5.63,536.05,1572111
2026-06-16,4,HFCL,4.73,1.97,4.42,188.98,34029890
2026-06-16,5,COFORGE,4.44,1.24,4.51,1464.8,4085487
2026-06-16,6,GLAXO,3.78,0.21,3.9,2202.8,199157
2026-06-16,7,COROMANDEL,3.7,0.44,5.04,2059.7,568500
2026-06-16,8,HCLTECH,3.55,1.94,2.18,1159.0,8343470
2026-06-16,9,ITDC,3.4,0.66,4.58,618.4,568950
2026-06-16,10,CHAMBLFERT,3.35,1.0,4.98,490.0,4196091
2026-06-16,11,CUB,3.06,-0.75,4.51,205.45,3502570
2026-06-16,12,HSCL,3.03,0.46,4.72,689.2,12041950
2026-06-16,13,ICICIGI,2.85,0.02,3.34,1783.6,389087
2026-06-16,14,JAMNAAUTO,2.83,0.03,3.44,128.5,3788686
2026-06-16,15,BLISSGVS,2.81,0.13,7.28,451.9,1212064
2026-06-16,16,BANDHANBNK,2.78,1.04,5.04,216.74,14775474
2026-06-16,17,HERITGFOOD,2.52,0.45,3.64,329.35,428467
2026-06-16,18,DMART,2.5,0.24,2.44,4201.3,483671
2026-06-16,19,GESHIP,2.49,0.49,3.17,1418.6,708510
2026-06-16,20,DLF,2.42,0.58,3.3,629.3,5391666
2026-06-16,21,BALMLAWRIE,2.39,0.1,3.11,181.46,371625
2026-06-16,22,CREDITACC,2.36,0.36,2.46,1407.5,275118
2026-06-16,23,KTKBANK,2.33,-0.13,2.9,279.05,2273177
2026-06-16,24,FINEORG,2.31,1.3,3.39,5037.8,21986
2026-06-16,25,GALAXYSURF,2.26,0.78,2.85,1796.0,7776
2026-06-16,26,ECLERX,2.13,0.28,3.04,1436.1,178469
2026-06-16,27,BAJAJFINSV,2.12,0.27,2.9,1787.3,2043227
2026-06-16,28,HINDUNILVR,2.03,0.23,2.27,2199.9,1337309
2026-06-16,29,3MINDIA,2.01,0.08,3.73,32300.0,4732
2026-06-16,30,GMDCLTD,2.0,0.4,2.84,619.35,1420420
2026-06-16,31,HONAUT,1.99,0.99,2.27,36620.0,4462
2026-06-16,32,KIOCL,1.96,0.0,3.8,410.45,388117
2026-06-16,33,CESC,1.92,-0.01,2.98,172.26,1382437
2026-06-16,34,COLPAL,1.91,0.48,1.88,2096.9,711308
2026-06-16,35,BAJFINANCE,1.84,0.39,1.9,959.65,9335988
2026-06-16,36,BIRLACORPN,1.83,-0.53,2.75,999.3,75408
2026-06-16,37,DEEPAKFERT,1.77,0.5,2.84,1535.0,413700
2026-06-16,38,GHCL,1.74,0.52,1.84,453.6,586994
2026-06-16,39,BALKRISIND,1.74,0.14,2.81,2230.6,205361
2026-06-16,40,BAJAJHLDNG,1.73,0.62,1.99,10464.0,32359
2026-06-17,1,IDBI,17.12,0.31,19.35,90.36,233255213
2026-06-17,2,FINCABLES,6.11,0.42,7.95,1120.0,897747
2026-06-17,3,CARBORUNIV,6.08,0.0,6.52,1130.3,543328
2026-06-17,4,BLISSGVS,5.08,0.91,5.31,474.85,1969782
2026-06-17,5,ENRIN,4.89,0.17,5.21,3785.2,797487
2026-06-17,6,HAL,4.81,0.49,5.05,4460.5,1421845
2026-06-17,7,COCHINSHIP,4.79,0.08,5.79,1500.2,2340067
2026-06-17,8,KEI,4.77,0.81,4.87,5643.5,440733
2026-06-17,9,BRIGADE,4.75,3.61,7.57,565.85,7407008
2026-06-17,10,ENGINERSIN,4.71,0.53,4.8,243.19,6865480
2026-06-17,11,BLUESTARCO,4.58,0.78,4.74,1695.6,1266953
2026-06-17,12,GNFC,4.33,0.51,4.75,559.25,1634180
2026-06-17,13,JINDALSAW,4.26,0.62,6.03,258.48,2835731
2026-06-17,14,CROMPTON,4.23,0.49,4.12,275.9,3805049
2026-06-17,15,AAVAS,4.23,0.46,4.38,1452.4,202484
2026-06-17,16,GULFOILLUB,4.13,0.18,4.46,1033.95,124998
2026-06-17,17,KIRLOSENG,3.66,-0.18,5.11,1988.7,369553
2026-06-17,18,APOLLOTYRE,3.16,1.81,5.46,429.6,6404212
2026-06-17,19,EIHOTEL,3.03,0.08,3.75,314.9,170927
2026-06-17,20,BEL,3.02,-0.13,3.99,419.85,24506595
2026-06-17,21,IRFC,2.88,0.27,3.54,100.44,19849822
2026-06-17,22,ICICIPRULI,2.71,0.66,3.05,503.65,2428711
2026-06-17,23,INDIANB,2.7,0.55,2.91,876.35,2138011
2026-06-17,24,HINDALCO,2.6,0.26,4.11,1007.9,10853418
2026-06-17,25,ERIS,2.51,0.54,2.75,1411.1,44785
2026-06-17,26,CGPOWER,2.45,0.03,3.04,963.75,3996950
2026-06-17,27,BANKBARODA,2.36,0.6,3.05,281.85,11929170
2026-06-17,28,3MINDIA,2.35,0.0,3.17,33060.0,3525
2026-06-17,29,CDSL,2.13,0.47,2.44,1290.9,2169716
2026-06-17,30,BHEL,2.1,0.0,3.16,392.25,7880789
2026-06-17,31,DMART,2.05,0.33,2.49,4287.5,1183530
2026-06-17,32,ABB,2.04,0.0,2.96,7164.0,298071
2026-06-17,33,KNRCON,1.98,0.16,2.7,131.64,1365482
2026-06-17,34,HDFCAMC,1.97,0.72,2.31,2711.1,912665
2026-06-17,35,CREDITACC,1.95,0.01,2.44,1434.9,303130
2026-06-17,36,CUMMINSIND,1.91,0.6,2.18,5833.0,338488
2026-06-17,37,ETERNAL,1.89,0.16,3.67,258.4,33196297
2026-06-17,38,BPCL,1.87,1.25,1.35,317.95,14716072
2026-06-17,39,AUROPHARMA,1.84,0.24,2.44,1422.4,1090710
2026-06-17,40,GILLETTE,1.82,1.41,2.46,7856.0,68481
2026-06-18,1,BATAINDIA,16.42,0.8,18.75,789.9,12208968
2026-06-18,2,GALAXYSURF,7.93,-0.45,11.71,1913.6,159908
2026-06-18,3,BIRLACORPN,6.58,1.01,7.04,1049.7,247083
2026-06-18,4,HIMATSEIDE,6.57,1.91,7.05,83.71,7071697
2026-06-18,5,KNRCON,5.69,0.15,7.41,139.13,7096361
2026-06-18,6,GODREJIND,5.61,0.18,7.78,1111.2,510545
2026-06-18,7,GRANULES,5.49,0.16,5.98,782.1,1614755
2026-06-18,8,CARBORUNIV,5.48,0.68,11.67,1192.2,2071027
2026-06-18,9,HFCL,5.0,3.68,2.67,199.63,26354654
2026-06-18,10,ADANIPOWER,4.61,0.0,5.81,230.57,49545386
2026-06-18,11,CDSL,4.61,0.07,8.35,1350.4,9899144
2026-06-18,12,ENGINERSIN,4.1,1.05,5.72,253.15,10768293
2026-06-18,13,ICICIPRULI,3.66,0.63,4.16,522.1,2836263
2026-06-18,14,BHEL,3.48,0.14,4.61,405.9,15191954
2026-06-18,15,FINCABLES,3.45,0.22,5.04,1158.6,988512
2026-06-18,16,FINEORG,3.21,-1.07,5.17,5150.9,17806
2026-06-18,17,ATGL,3.09,0.26,7.06,724.35,5131265
2026-06-18,18,GLAXO,3.02,0.01,4.0,2266.2,225717
2026-06-18,19,ASTERDM,2.94,0.27,3.22,788.5,355032
2026-06-18,20,BAJAJCON,2.93,0.02,4.3,620.5,756495
2026-06-18,21,ADANIGREEN,2.8,0.46,3.75,1506.8,2123098
2026-06-18,22,DLF,2.75,0.0,3.37,640.7,9821046
2026-06-18,23,INDIGO,2.73,0.34,2.97,5011.8,1129087
2026-06-18,24,ICICIGI,2.71,-0.14,3.28,1839.0,539566
2026-06-18,25,DEEPAKNTR,2.66,0.25,3.68,1658.2,203931
2026-06-18,26,KRBL,2.62,1.62,3.02,383.4,853536
2026-06-18,27,GRINDWELL,2.44,0.34,3.39,2105.5,69681
2026-06-18,28,LUPIN,2.43,0.52,2.58,2327.1,934007
2026-06-18,29,FINPIPE,2.4,0.25,2.98,177.21,2251376
2026-06-18,30,HONAUT,2.17,0.99,2.72,37170.0,6140
2026-06-18,31,ADANIENSOL,2.17,0.13,3.79,1523.3,1942444
2026-06-18,32,JINDALSAW,2.16,0.59,3.55,264.06,3323364
2026-06-18,33,BEL,2.08,0.63,1.96,428.6,23598062
2026-06-18,34,ADANIENT,2.08,0.0,3.49,3013.4,1774394
2026-06-18,35,BOSCHLTD,2.05,0.51,3.2,40035.0,53616
2026-06-18,36,BLISSGVS,1.71,0.65,3.24,482.95,902557
2026-06-18,37,BAJAJHLDNG,1.68,0.48,1.95,10676.0,50170
2026-06-18,38,HDFCLIFE,1.63,0.21,1.79,591.3,2243668
2026-06-18,39,INDHOTEL,1.62,0.41,1.82,710.45,2181354
2026-06-18,40,CCL,1.6,-0.41,3.42,1132.4,195406
2026-06-19,1,BERGEPAINT,9.04,0.19,10.87,550.7,7790257
2026-06-19,2,CAPLIPOINT,6.11,-0.57,9.24,2503.5,402481
2026-06-19,3,HFCL,5.0,3.69,2.81,209.61,26062936
2026-06-19,4,CERA,4.68,0.0,5.84,6448.0,54046
2026-06-19,5,CARERATING,4.29,0.3,7.37,1713.3,79552
2026-06-19,6,IFCI,4.16,0.6,6.41,85.73,205777880
2026-06-19,7,CARBORUNIV,4.15,-1.33,10.95,1241.7,2169097
2026-06-19,8,AUROPHARMA,3.75,0.71,3.93,1497.8,2506592
2026-06-19,9,AIAENG,3.4,-0.26,5.44,4687.0,184500
2026-06-19,10,GREAVESCOT,3.38,-0.03,5.67,198.54,2770897
2026-06-19,11,EMAMILTD,3.28,0.15,4.37,413.5,1188740
2026-06-19,12,GICRE,3.25,0.38,4.52,368.7,8541234
2026-06-19,13,GLAXO,2.9,-0.27,4.96,2332.0,251981
2026-06-19,14,EDELWEISS,2.78,-0.02,5.18,124.71,11659114
2026-06-19,15,GLENMARK,2.77,0.0,3.55,2213.6,954063
2026-06-19,16,ASTERDM,2.65,0.44,4.27,809.4,812938
2026-06-19,17,FINEORG,2.62,0.28,5.52,5285.8,49844
2026-06-19,18,ASHOKA,2.59,-0.19,5.04,135.16,1386232
2026-06-19,19,DEEPAKFERT,2.46,0.47,2.88,1563.3,347529
2026-06-19,20,DBL,2.32,-0.07,4.52,439.5,187758
2026-06-19,21,INDOSTAR,2.28,0.45,3.23,249.47,157999
2026-06-19,22,ETERNAL,2.22,-0.6,4.0,264.3,29061365
2026-06-19,23,BHEL,2.08,0.0,4.89,414.35,22020572
2026-06-19,24,BLUEDART,2.02,-0.39,3.49,4968.8,24139
2026-06-19,25,INDHOTEL,2.01,-0.04,3.22,724.75,3177687
2026-06-19,26,FSL,1.96,-0.87,5.31,244.7,1649089
2026-06-19,27,BHARTIARTL,1.92,-0.03,2.68,1910.8,15918432
2026-06-19,28,ICRA,1.88,1.07,3.82,5322.0,94265
2026-06-19,29,HEIDELBERG,1.85,0.03,2.52,152.78,270125
2026-06-19,30,GESHIP,1.81,-0.29,3.12,1437.7,749040
2026-06-19,31,ELGIEQUIP,1.79,0.32,2.48,612.75,773434
2026-06-19,32,APLLTD,1.77,0.0,3.26,763.0,279321
2026-06-19,33,ICICIGI,1.69,0.32,3.56,1870.1,1503031
2026-06-19,34,EIHOTEL,1.69,0.0,3.51,321.85,290506
2026-06-19,35,GALAXYSURF,1.66,0.49,5.23,1945.4,39452
2026-06-19,36,GRINDWELL,1.49,0.17,2.99,2136.8,48173
2026-06-19,37,CDSL,1.47,0.11,3.1,1370.3,3067601
2026-06-19,38,ABCAPITAL,1.43,-0.18,2.33,375.9,11199442
2026-06-19,39,FDC,1.34,-1.04,3.54,389.35,138399
2026-06-19,40,ENRIN,1.33,-0.36,2.51,3833.9,539337
2026-06-22,1,KIRLOSENG,20.0,10.47,9.53,2389.8,1794366
2026-06-22,2,GREAVESCOT,7.06,0.86,10.3,212.55,11344166
2026-06-22,3,IDBI,5.63,0.46,7.65,87.65,83820771
2026-06-22,4,CIPLA,4.73,1.49,3.52,1415.7,3368853
2026-06-22,5,ESCORTS,4.58,0.15,4.92,2950.4,303035
2026-06-22,6,EDELWEISS,4.47,0.24,6.82,130.28,15730560
2026-06-22,7,ABCAPITAL,4.27,0.56,4.75,391.95,11010826
2026-06-22,8,AJANTPHARM,4.06,0.99,4.26,3189.7,140206
2026-06-22,9,FDC,3.63,-0.57,5.1,403.5,449704
2026-06-22,10,DBL,3.5,0.75,4.19,454.9,225761
2026-06-22,11,AIAENG,3.44,1.34,3.45,4848.0,245621
2026-06-22,12,BBTC,3.36,0.64,4.13,1589.3,147688
2026-06-22,13,CERA,3.31,1.58,5.89,6661.5,40237
2026-06-22,14,ADANIGREEN,3.16,0.44,4.29,1549.9,2956240
2026-06-22,15,CESC,3.15,0.89,4.35,174.22,3275947
2026-06-22,16,ENGINERSIN,3.09,0.4,4.36,258.5,7510440
2026-06-22,17,BHARATFORG,3.06,0.91,3.52,2103.8,1846475
2026-06-22,18,EIHOTEL,2.58,0.95,3.01,330.15,365179
2026-06-22,19,IDFCFIRSTB,2.55,0.0,3.85,80.69,44256995
2026-06-22,20,GUJALKALI,2.54,-0.52,4.63,654.9,58309
2026-06-22,21,DEEPAKFERT,2.51,0.43,3.32,1602.6,416124
2026-06-22,22,GESHIP,2.48,0.72,3.51,1473.3,452525
2026-06-22,23,GNFC,2.44,0.03,8.49,581.5,2466784
2026-06-22,24,HAL,2.43,0.36,3.23,4515.2,1337548
2026-06-22,25,HONAUT,2.39,0.91,2.54,38355.0,5678
2026-06-22,26,IEX,2.36,0.0,4.19,125.68,11354470
2026-06-22,27,APLLTD,2.33,0.0,4.85,780.75,222284
2026-06-22,28,ENDURANCE,2.31,0.32,3.68,2682.9,211954
2026-06-22,29,BOMDYEING,2.27,1.11,3.33,138.07,1947904
2026-06-22,30,GPPL,2.27,0.6,3.06,156.55,2522603
2026-06-22,31,FINCABLES,2.25,1.18,3.59,1190.5,813753
2026-06-22,32,CRISIL,2.24,0.0,3.2,4224.5,51836
2026-06-22,33,LALPATHLAB,2.2,0.26,2.23,1671.8,191369
2026-06-22,34,ECLERX,2.19,0.0,2.86,1449.8,127294
2026-06-22,35,ADANIENSOL,2.12,0.5,3.2,1539.4,1683730
2026-06-22,36,FINPIPE,2.08,0.52,2.56,179.24,1289465
2026-06-22,37,CYIENT,2.05,0.68,2.43,876.65,293058
2026-06-22,38,BAJAJHLDNG,2.04,0.6,2.33,10895.0,97395
2026-06-22,39,KANSAINER,2.0,0.41,2.34,215.35,290067
2026-06-22,40,BASF,1.98,-1.08,3.96,3572.9,69130
2026-06-23,1,BASF,4.84,1.54,7.91,3745.8,217101
2026-06-23,2,KIRLOSENG,4.8,4.65,12.13,2504.4,12991735
2026-06-23,3,AVANTIFEED,3.15,0.69,7.19,986.5,1547182
2026-06-23,4,AUROPHARMA,2.84,0.02,3.38,1534.2,2092258
2026-06-23,5,BHARATFORG,2.31,0.53,2.6,2152.3,1891131
2026-06-23,6,FDC,2.13,1.56,3.94,412.1,1013084
2026-06-23,7,ERIS,1.7,0.58,3.59,1461.0,123424
2026-06-23,8,DMART,1.44,-0.45,2.75,4392.9,556327
2026-06-23,9,GLAXO,1.42,0.29,2.1,2396.7,115544
2026-06-23,10,GODREJIND,1.41,0.01,2.68,1131.1,171338
2026-06-23,11,JBCHEPHARM,1.4,-0.87,3.35,2237.0,189284
2026-06-23,12,GRANULES,1.23,1.36,2.43,788.0,1618500
2026-06-23,13,CIPLA,1.23,0.5,2.98,1433.1,4958067
2026-06-23,14,CONCOR,1.18,0.07,2.67,479.25,2396783
2026-06-23,15,CYIENT,1.09,-0.01,2.56,886.2,309526
2026-06-23,16,DBL,0.95,0.68,4.19,459.2,247585
2026-06-23,17,CCL,0.93,0.9,2.11,1159.4,164499
2026-06-23,18,ALKEM,0.9,1.29,2.18,5415.5,210575
2026-06-23,19,ELGIEQUIP,0.9,0.6,3.19,619.85,663883
2026-06-23,20,HINDPETRO,0.89,0.7,1.81,396.75,4766451
2026-06-23,21,3MINDIA,0.87,-0.02,3.56,33615.0,6739
2026-06-23,22,HIMATSEIDE,0.86,0.9,3.23,85.85,1768604
2026-06-23,23,DRREDDY,0.82,0.5,2.68,1301.3,2878800
2026-06-23,24,JINDALSAW,0.82,0.11,2.42,257.81,1379040
2026-06-23,25,AIAENG,0.79,0.25,4.91,4886.1,297045
2026-06-23,26,LUPIN,0.76,0.21,1.53,2357.8,830828
2026-06-23,27,GRINDWELL,0.72,0.41,3.53,2125.4,70096
2026-06-23,28,ENGINERSIN,0.67,0.0,2.96,260.24,7878530
2026-06-23,29,INDIACEM,0.58,0.12,1.48,380.05,131773
2026-06-23,30,BIRLACORPN,0.54,1.32,3.97,1012.2,133737
2026-06-23,31,BIOCON,0.5,0.56,2.81,423.2,6927189
2026-06-23,32,COCHINSHIP,0.49,0.09,1.96,1483.6,2036034
2026-06-23,33,BRITANNIA,0.45,0.0,1.52,5241.0,220646
2026-06-23,34,CHOLAFIN,0.41,0.06,1.81,1725.9,1934588
2026-06-23,35,BATAINDIA,0.37,-0.35,3.89,733.7,687022
2026-06-23,36,AXISBANK,0.36,0.0,1.16,1363.5,5745853
2026-06-23,37,GULFOILLUB,0.31,0.0,3.37,1038.95,84838
2026-06-23,38,FINPIPE,0.28,0.98,4.51,179.75,2137808
2026-06-23,39,COROMANDEL,0.26,0.22,1.12,1992.8,115101
2026-06-23,40,APOLLOHOSP,0.22,0.34,1.2,8487.5,248581
2026-06-24,1,CREDITACC,6.53,0.74,9.45,1460.3,1972612
2026-06-24,2,INDOSTAR,6.33,-0.66,8.23,260.25,365068
2026-06-24,3,EXIDEIND,5.4,0.01,6.33,399.5,8753108
2026-06-24,4,INDIGO,4.95,0.58,5.3,5207.2,2145122
2026-06-24,5,CHOLAHLDNG,4.11,0.03,5.7,1648.4,199799
2026-06-24,6,GREAVESCOT,4.1,-0.27,7.2,213.98,5028215
2026-06-24,7,HINDPETRO,4.07,-0.05,4.66,412.9,7705798
2026-06-24,8,AUBANK,3.98,-0.52,5.07,1067.2,4900913
2026-06-24,9,CHOLAFIN,3.88,-0.17,4.75,1792.9,2368949
2026-06-24,10,BRIGADE,3.81,0.08,6.62,543.55,830543
